gutenberg_id,text,title
514,"""She feels it in the air--love, I mean--and she's going very fast.",Little Women
514,"She's got most of the symptoms--is twittery and cross, doesn't eat,",Little Women
514,"lies awake, and mopes in corners.  I caught her singing that song he",Little Women
514,"gave her, and once she said 'John', as you do, and then turned as red",Little Women
514,"as a poppy.  Whatever shall we do?"" said Jo, looking ready for any",Little Women
514,"measures, however violent.",Little Women
514,,Little Women
514,"""Nothing but wait.  Let her alone, be kind and patient, and Father's",Little Women
514,"coming will settle everything,"" replied her mother.",Little Women
514,,Little Women
514,"""Here's a note to you, Meg, all sealed up.  How odd! Teddy never seals",Little Women
514,"mine,"" said Jo next day, as she distributed the contents of the little",Little Women
514,post office.,Little Women
514,,Little Women
514,"Mrs. March and Jo were deep in their own affairs, when a sound from Meg",Little Women
514,made them look up to see her staring at her note with a frightened face.,Little Women
514,,Little Women
514,"""My child, what is it?"" cried her mother, running to her, while Jo",Little Women
514,tried to take the paper which had done the mischief.,Little Women
514,,Little Women
514,"""It's all a mistake, he didn't send it.  Oh, Jo, how could you do it?""",Little Women
514,"and Meg hid her face in her hands, crying as if her heart were quite",Little Women
514,broken.,Little Women
514,,Little Women
514,"""Me!  I've done nothing!  What's she talking about?"" cried Jo,",Little Women
514,bewildered.,Little Women
514,,Little Women
514,Meg's mild eyes kindled with anger as she pulled a crumpled note from,Little Women
514,"her pocket and threw it at Jo, saying reproachfully, ""You wrote it, and",Little Women
514,"that bad boy helped you.  How could you be so rude, so mean, and cruel",Little Women
514,"to us both?""",Little Women
514,,Little Women
514,"Jo hardly heard her, for she and her mother were reading the note,",Little Women
514,which was written in a peculiar hand.,Little Women
514,,Little Women
514,,Little Women
514,"""My Dearest Margaret,",Little Women
514,,Little Women
514,"""I can no longer restrain my passion, and must know my fate before I",Little Women
514,"return.  I dare not tell your parents yet, but I think they would",Little Women
514,consent if they knew that we adored one another.  Mr. Laurence will,Little Women
514,"help me to some good place, and then, my sweet girl, you will make me",Little Women
514,"happy.  I implore you to say nothing to your family yet, but to send",Little Women
514,"one word of hope through Laurie to,",Little Women
514,,Little Women
514,"""Your devoted John.""",Little Women
514,,Little Women
514,,Little Women
514,"""Oh, the little villain!  That's the way he meant to pay me for keeping",Little Women
514,my word to Mother.  I'll give him a hearty scolding and bring him over,Little Women
514,"to beg pardon,"" cried Jo, burning to execute immediate justice.  But",Little Women
514,"her mother held her back, saying, with a look she seldom wore...",Little Women
514,,Little Women
514,"""Stop, Jo, you must clear yourself first.  You have played so many",Little Women
514,"pranks that I am afraid you have had a hand in this.""",Little Women
514,,Little Women
514,"""On my word, Mother, I haven't!  I never saw that note before, and",Little Women
514,"don't know anything about it, as true as I live!"" said Jo, so earnestly",Little Women
514,"that they believed her.  ""If I had taken part in it I'd have done it",Little Women
514,"better than this, and have written a sensible note.  I should think",Little Women
514,"you'd have known Mr. Brooke wouldn't write such stuff as that,"" she",Little Women
514,"added, scornfully tossing down the paper.",Little Women
514,,Little Women
514,"""It's like his writing,"" faltered Meg, comparing it with the note in",Little Women
514,her hand.,Little Women
514,,Little Women
514,"""Oh, Meg, you didn't answer it?"" cried Mrs. March quickly.",Little Women
514,,Little Women
514,"""Yes, I did!"" and Meg hid her face again, overcome with shame.",Little Women
514,,Little Women
514,"""Here's a scrape!  Do let me bring that wicked boy over to explain and",Little Women
514,"be lectured.  I can't rest till I get hold of him."" And Jo made for the",Little Women
514,door again.,Little Women
514,,Little Women
514,"""Hush!  Let me handle this, for it is worse than I thought. Margaret,",Little Women
514,"tell me the whole story,"" commanded Mrs. March, sitting down by Meg,",Little Women
514,"yet keeping hold of Jo, lest she should fly off.",Little Women
514,,Little Women
514,"""I received the first letter from Laurie, who didn't look as if he knew",Little Women
514,"anything about it,"" began Meg, without looking up. ""I was worried at",Little Women
514,"first and meant to tell you, then I remembered how you liked Mr.",Little Women
514,"Brooke, so I thought you wouldn't mind if I kept my little secret for a",Little Women
514,"few days.  I'm so silly that I liked to think no one knew, and while I",Little Women
514,"was deciding what to say, I felt like the girls in books, who have such",Little Women
514,"things to do.  Forgive me, Mother, I'm paid for my silliness now.  I",Little Women
514,"never can look him in the face again.""",Little Women
514,,Little Women
514,"""What did you say to him?"" asked Mrs. March.",Little Women
514,,Little Women
514,"""I only said I was too young to do anything about it yet, that I didn't",Little Women
514,"wish to have secrets from you, and he must speak to father.  I was very",Little Women
514,"grateful for his kindness, and would be his friend, but nothing more,",Little Women
514,"for a long while.""",Little Women
514,,Little Women
514,"Mrs. March smiled, as if well pleased, and Jo clapped her hands,",Little Women
514,"exclaiming, with a laugh, ""You are almost equal to Caroline Percy, who",Little Women
514,"was a pattern of prudence!  Tell on, Meg. What did he say to that?""",Little Women
514,,Little Women
514,"""He writes in a different way entirely, telling me that he never sent",Little Women
514,"any love letter at all, and is very sorry that my roguish sister, Jo,",Little Women
514,"should take liberties with our names.  It's very kind and respectful,",Little Women
514,"but think how dreadful for me!""",Little Women
514,,Little Women
514,"Meg leaned against her mother, looking the image of despair, and Jo",Little Women
514,"tramped about the room, calling Laurie names.  All of a sudden she",Little Women
514,"stopped, caught up the two notes, and after looking at them closely,",Little Women
514,"said decidedly, ""I don't believe Brooke ever saw either of these",Little Women
514,"letters.  Teddy wrote both, and keeps yours to crow over me with",Little Women
514,"because I wouldn't tell him my secret.""",Little Women
514,,Little Women
514,"""Don't have any secrets, Jo.  Tell it to Mother and keep out of",Little Women
514,"trouble, as I should have done,"" said Meg warningly.",Little Women
514,,Little Women
514,"""Bless you, child!  Mother told me.""",Little Women
514,,Little Women
514,"""That will do, Jo.  I'll comfort Meg while you go and get Laurie.  I",Little Women
514,"shall sift the matter to the bottom, and put a stop to such pranks at",Little Women
514,"once.""",Little Women
514,,Little Women
514,"Away ran Jo, and Mrs. March gently told Meg Mr. Brooke's real feelings.",Little Women
514,"""Now, dear, what are your own?  Do you love him enough to wait till he",Little Women
514,"can make a home for you, or will you keep yourself quite free for the",Little Women
514,"present?""",Little Women
514,,Little Women
514,"""I've been so scared and worried, I don't want to have anything to do",Little Women
514,"with lovers for a long while, perhaps never,"" answered Meg petulantly.",Little Women
514,"""If John doesn't know anything about this nonsense, don't tell him, and",Little Women
514,make Jo and Laurie hold their tongues.  I won't be deceived and plagued,Little Women
514,"and made a fool of. It's a shame!""",Little Women
514,,Little Women
514,Seeing Meg's usually gentle temper was roused and her pride hurt by,Little Women
514,"this mischievous joke, Mrs. March soothed her by promises of entire",Little Women
514,silence and great discretion for the future.  The instant Laurie's step,Little Women
514,"was heard in the hall, Meg fled into the study, and Mrs. March received",Little Women
514,"the culprit alone. Jo had not told him why he was wanted, fearing he",Little Women
514,"wouldn't come, but he knew the minute he saw Mrs. March's face, and",Little Women
514,stood twirling his hat with a guilty air which convicted him at once.,Little Women
514,"Jo was dismissed, but chose to march up and down the hall like a",Little Women
514,"sentinel, having some fear that the prisoner might bolt.  The sound of",Little Women
514,"voices in the parlor rose and fell for half an hour, but what happened",Little Women
514,during that interview the girls never knew.,Little Women
514,,Little Women
514,"When they were called in, Laurie was standing by their mother with such",Little Women
514,"a penitent face that Jo forgave him on the spot, but did not think it",Little Women
514,"wise to betray the fact.  Meg received his humble apology, and was much",Little Women
514,comforted by the assurance that Brooke knew nothing of the joke.,Little Women
514,,Little Women
514,"""I'll never tell him to my dying day, wild horses shan't drag it out of",Little Women
514,"me, so you'll forgive me, Meg, and I'll do anything to show how",Little Women
514,"out-and-out sorry I am,"" he added, looking very much ashamed of himself.",Little Women
514,,Little Women
514,"""I'll try, but it was a very ungentlemanly thing to do, I didn't think",Little Women
514,"you could be so sly and malicious, Laurie,"" replied Meg, trying to hide",Little Women
514,her maidenly confusion under a gravely reproachful air.,Little Women
514,,Little Women
514,"""It was altogether abominable, and I don't deserve to be spoken to for",Little Women
514,"a month, but you will, though, won't you?"" And Laurie folded his hands",Little Women
514,"together with such and imploring gesture, as he spoke in his",Little Women
514,"irresistibly persuasive tone, that it was impossible to frown upon him",Little Women
514,in spite of his scandalous behavior.,Little Women
514,,Little Women
514,"Meg pardoned him, and Mrs. March's grave face relaxed, in spite of her",Little Women
514,"efforts to keep sober, when she heard him declare that he would atone",Little Women
514,"for his sins by all sorts of penances, and abase himself like a worm",Little Women
514,before the injured damsel.,Little Women
514,,Little Women
514,"Jo stood aloof, meanwhile, trying to harden her heart against him, and",Little Women
514,succeeding only in primming up her face into an expression of entire,Little Women
514,"disapprobation.  Laurie looked at her once or twice, but as she showed",Little Women
514,"no sign of relenting, he felt injured, and turned his back on her till",Little Women
514,"the others were done with him, when he made her a low bow and walked",Little Women
514,off without a word.,Little Women
514,,Little Women
514,"As soon as he had gone, she wished she had been more forgiving, and",Little Women
514,"when Meg and her mother went upstairs, she felt lonely and longed for",Little Women
514,"Teddy.  After resisting for some time, she yielded to the impulse, and",Little Women
514,"armed with a book to return, went over to the big house.",Little Women
514,,Little Women
514,"""Is Mr. Laurence in?"" asked Jo, of a housemaid, who was coming",Little Women
514,downstairs.,Little Women
514,,Little Women
514,"""Yes, Miss, but I don't believe he's seeable just yet.""",Little Women
514,,Little Women
514,"""Why not?  Is he ill?""",Little Women
514,,Little Women
514,"""La, no Miss, but he's had a scene with Mr. Laurie, who is in one of",Little Women
514,"his tantrums about something, which vexes the old gentleman, so I",Little Women
514,"dursn't go nigh him.""",Little Women
514,,Little Women
514,"""Where is Laurie?""",Little Women
514,,Little Women
514,"""Shut up in his room, and he won't answer, though I've been a-tapping.",Little Women
514,"I don't know what's to become of the dinner, for it's ready, and",Little Women
514,"there's no one to eat it.""",Little Women
514,,Little Women
514,"""I'll go and see what the matter is.  I'm not afraid of either of them.""",Little Women
514,,Little Women
514,"Up went Jo, and knocked smartly on the door of Laurie's little study.",Little Women
514,,Little Women
514,"""Stop that, or I'll open the door and make you!"" called out the young",Little Women
514,gentleman in a threatening tone.,Little Women
514,,Little Women
514,"Jo immediately knocked again.  The door flew open, and in she bounced",Little Women
514,before Laurie could recover from his surprise.  Seeing that he really,Little Women
514,"was out of temper, Jo, who knew how to manage him, assumed a contrite",Little Women
514,"expression, and going artistically down upon her knees, said meekly,",Little Women
514,"""Please forgive me for being so cross.  I came to make it up, and can't",Little Women
514,"go away till I have.""",Little Women
514,,Little Women
514,"""It's all right.  Get up, and don't be a goose, Jo,"" was the cavalier",Little Women
514,reply to her petition.,Little Women
514,,Little Women
514,"""Thank you, I will.  Could I ask what's the matter?  You don't look",Little Women
514,"exactly easy in your mind.""",Little Women
514,,Little Women
514,"""I've been shaken, and I won't bear it!"" growled Laurie indignantly.",Little Women
514,,Little Women
514,"""Who did it?"" demanded Jo.",Little Women
514,,Little Women
514,"""Grandfather.  If it had been anyone else I'd have..."" And the injured",Little Women
514,youth finished his sentence by an energetic gesture of the right arm.,Little Women
514,,Little Women
514,"""That's nothing.  I often shake you, and you don't mind,"" said Jo",Little Women
514,soothingly.,Little Women
514,,Little Women
514,"""Pooh!  You're a girl, and it's fun, but I'll allow no man to shake me!""",Little Women
514,,Little Women
514,"""I don't think anyone would care to try it, if you looked as much like",Little Women
514,"a thundercloud as you do now.  Why were you treated so?""",Little Women
514,,Little Women
514,"""Just because I wouldn't say what your mother wanted me for. I'd",Little Women
514,"promised not to tell, and of course I wasn't going to break my word.""",Little Women
514,,Little Women
514,"""Couldn't you satisfy your grandpa in any other way?""",Little Women
514,,Little Women
514,"""No, he would have the truth, the whole truth, and nothing but the",Little Women
514,"truth.  I'd have told my part of the scrape, if I could without",Little Women
514,"bringing Meg in.  As I couldn't, I held my tongue, and bore the",Little Women
514,"scolding till the old gentleman collared me.  Then I bolted, for fear I",Little Women
514,"should forget myself.""",Little Women
514,,Little Women
514,"""It wasn't nice, but he's sorry, I know, so go down and make up.  I'll",Little Women
514,"help you.""",Little Women
514,,Little Women
514,"""Hanged if I do!  I'm not going to be lectured and pummelled by",Little Women
514,"everyone, just for a bit of a frolic.  I was sorry about Meg, and",Little Women
514,"begged pardon like a man, but I won't do it again, when I wasn't in the",Little Women
514,"wrong.""",Little Women
514,,Little Women
514,"""He didn't know that.""",Little Women
514,,Little Women
514,"""He ought to trust me, and not act as if I was a baby.  It's no use,",Little Women
514,"Jo, he's got to learn that I'm able to take care of myself, and don't",Little Women
514,"need anyone's apron string to hold on by.""",Little Women
514,,Little Women
514,"""What pepper pots you are!"" sighed Jo.  ""How do you mean to settle this",Little Women
514,"affair?""",Little Women
514,,Little Women
514,"""Well, he ought to beg pardon, and believe me when I say I can't tell",Little Women
514,"him what the fuss's about.""",Little Women
514,,Little Women
514,"""Bless you!  He won't do that.""",Little Women
514,,Little Women
514,"""I won't go down till he does.""",Little Women
514,,Little Women
514,"""Now, Teddy, be sensible.  Let it pass, and I'll explain what I can.",Little Women
514,"You can't stay here, so what's the use of being melodramatic?""",Little Women
514,,Little Women
514,"""I don't intend to stay here long, anyway.  I'll slip off and take a",Little Women
514,"journey somewhere, and when Grandpa misses me he'll come round fast",Little Women
514,"enough.""",Little Women
514,,Little Women
514,"""I dare say, but you ought not to go and worry him.""",Little Women
514,,Little Women
514,"""Don't preach.  I'll go to Washington and see Brooke.  It's gay there,",Little Women
514,"and I'll enjoy myself after the troubles.""",Little Women
514,,Little Women
514,"""What fun you'd have!  I wish I could run off too,"" said Jo, forgetting",Little Women
514,her part of mentor in lively visions of martial life at the capital.,Little Women
514,,Little Women
514,"""Come on, then!  Why not?  You go and surprise your father, and I'll",Little Women
514,"stir up old Brooke.  It would be a glorious joke.  Let's do it, Jo.",Little Women
514,"We'll leave a letter saying we are all right, and trot off at once.",Little Women
514,"I've got money enough.  It will do you good, and no harm, as you go to",Little Women
514,"your father.""",Little Women
514,,Little Women
514,"For a moment Jo looked as if she would agree, for wild as the plan was,",Little Women
514,"it just suited her.  She was tired of care and confinement, longed for",Little Women
514,"change, and thoughts of her father blended temptingly with the novel",Little Women
514,"charms of camps and hospitals, liberty and fun.  Her eyes kindled as",Little Women
514,"they turned wistfully toward the window, but they fell on the old house",Little Women
514,"opposite, and she shook her head with sorrowful decision.",Little Women
514,,Little Women
514,"""If I was a boy, we'd run away together, and have a capital time, but",Little Women
514,"as I'm a miserable girl, I must be proper and stop at home. Don't tempt",Little Women
514,"me, Teddy, it's a crazy plan.""",Little Women
514,,Little Women
514,"""That's the fun of it,"" began Laurie, who had got a willful fit on him",Little Women
514,and was possessed to break out of bounds in some way.,Little Women
514,,Little Women
514,"""Hold your tongue!"" cried Jo, covering her ears.  ""'Prunes and prisms'",Little Women
514,"are my doom, and I may as well make up my mind to it.  I came here to",Little Women
514,"moralize, not to hear things that make me skip to think of.""",Little Women
514,,Little Women
514,"""I know Meg would wet-blanket such a proposal, but I thought you had",Little Women
514,"more spirit,"" began Laurie insinuatingly.",Little Women
514,,Little Women
514,"""Bad boy, be quiet!  Sit down and think of your own sins, don't go",Little Women
514,making me add to mine.  If I get your grandpa to apologize for the,Little Women
514,"shaking, will you give up running away?"" asked Jo seriously.",Little Women
514,,Little Women
514,"""Yes, but you won't do it,"" answered Laurie, who wished to make up, but",Little Women
514,felt that his outraged dignity must be appeased first.,Little Women
514,,Little Women
514,"""If I can manage the young one, I can the old one,"" muttered Jo, as she",Little Women
514,"walked away, leaving Laurie bent over a railroad map with his head",Little Women
514,propped up on both hands.,Little Women
514,,Little Women
514,"""Come in!"" and Mr. Laurence's gruff voice sounded gruffer than ever, as",Little Women
514,Jo tapped at his door.,Little Women
514,,Little Women
514,"""It's only me, Sir, come to return a book,"" she said blandly, as she",Little Women
514,entered.,Little Women
514,,Little Women
514,"""Want any more?"" asked the old gentleman, looking grim and vexed, but",Little Women
514,trying not to show it.,Little Women
514,,Little Women
514,"""Yes, please.  I like old Sam so well, I think I'll try the second",Little Women
514,"volume,"" returned Jo, hoping to propitiate him by accepting a second",Little Women
514,"dose of Boswell's Johnson, as he had recommended that lively work.",Little Women
514,,Little Women
514,The shaggy eyebrows unbent a little as he rolled the steps toward the,Little Women
514,"shelf where the Johnsonian literature was placed.  Jo skipped up, and",Little Women
514,"sitting on the top step, affected to be searching for her book, but was",Little Women
514,really wondering how best to introduce the dangerous object of her,Little Women
514,visit.  Mr. Laurence seemed to suspect that something was brewing in,Little Women
514,"her mind, for after taking several brisk turns about the room, he faced",Little Women
514,"round on her, speaking so abruptly that Rasselas tumbled face downward",Little Women
514,on the floor.,Little Women
514,,Little Women
514,"""What has that boy been about?  Don't try to shield him.  I know he has",Little Women
514,been in mischief by the way he acted when he came home.  I can't get a,Little Women
514,"word from him, and when I threatened to shake the truth out of him he",Little Women
514,"bolted upstairs and locked himself into his room.""",Little Women
514,,Little Women
514,"""He did wrong, but we forgave him, and all promised not to say a word",Little Women
514,"to anyone,"" began Jo reluctantly.",Little Women
514,,Little Women
514,"""That won't do.  He shall not shelter himself behind a promise from you",Little Women
514,"softhearted girls.  If he's done anything amiss, he shall confess, beg",Little Women
514,"pardon, and be punished.  Out with it, Jo. I won't be kept in the dark.""",Little Women
514,,Little Women
514,Mr. Laurence looked so alarming and spoke so sharply that Jo would have,Little Women
514,"gladly run away, if she could, but she was perched aloft on the steps,",Little Women
514,"and he stood at the foot, a lion in the path, so she had to stay and",Little Women
514,brave it out.,Little Women
514,,Little Women
514,"""Indeed, Sir, I cannot tell.  Mother forbade it.  Laurie has confessed,",Little Women
514,"asked pardon, and been punished quite enough.  We don't keep silence to",Little Women
514,"shield him, but someone else, and it will make more trouble if you",Little Women
514,"interfere.  Please don't.  It was partly my fault, but it's all right",Little Women
514,"now.  So let's forget it, and talk about the _Rambler_ or something",Little Women
514,"pleasant.""",Little Women
514,,Little Women
514,"""Hang the _Rambler!_  Come down and give me your word that this",Little Women
514,harum-scarum boy of mine hasn't done anything ungrateful or,Little Women
514,"impertinent.  If he has, after all your kindness to him, I'll thrash",Little Women
514,"him with my own hands.""",Little Women
514,,Little Women
514,"The threat sounded awful, but did not alarm Jo, for she knew the",Little Women
514,"irascible old gentleman would never lift a finger against his grandson,",Little Women
514,"whatever he might say to the contrary.  She obediently descended, and",Little Women
514,made as light of the prank as she could without betraying Meg or,Little Women
514,forgetting the truth.,Little Women
514,,Little Women
514,"""Hum... ha... well, if the boy held his tongue because he promised, and",Little Women
514,"not from obstinacy, I'll forgive him. He's a stubborn fellow and hard",Little Women
514,"to manage,"" said Mr. Laurence, rubbing up his hair till it looked as if",Little Women
514,"he had been out in a gale, and smoothing the frown from his brow with",Little Women
514,an air of relief.,Little Women
514,,Little Women
514,"""So am I, but a kind word will govern me when all the king's horses and",Little Women
514,"all the king's men couldn't,"" said Jo, trying to say a kind word for",Little Women
514,"her friend, who seemed to get out of one scrape only to fall into",Little Women
514,another.,Little Women
514,,Little Women
514,"""You think I'm not kind to him, hey?"" was the sharp answer.",Little Women
514,,Little Women
514,"""Oh, dear no, Sir.  You are rather too kind sometimes, and then just a",Little Women
514,"trifle hasty when he tries your patience.  Don't you think you are?""",Little Women
514,,Little Women
514,"Jo was determined to have it out now, and tried to look quite placid,",Little Women
514,though she quaked a little after her bold speech. To her great relief,Little Women
514,"and surprise, the old gentleman only threw his spectacles onto the",Little Women
514,"table with a rattle and exclaimed frankly, ""You're right, girl, I am!",Little Women
514,"I love the boy, but he tries my patience past bearing, and I know how",Little Women
514,"it will end, if we go on so.""",Little Women
514,,Little Women
514,"""I'll tell you, he'll run away."" Jo was sorry for that speech the",Little Women
514,minute it was made.  She meant to warn him that Laurie would not bear,Little Women
514,"much restraint, and hoped he would be more forebearing with the lad.",Little Women
514,,Little Women
514,"Mr. Laurence's ruddy face changed suddenly, and he sat down, with a",Little Women
514,"troubled glance at the picture of a handsome man, which hung over his",Little Women
514,"table.  It was Laurie's father, who had run away in his youth, and",Little Women
514,married against the imperious old man's will. Jo fancied he remembered,Little Women
514,"and regretted the past, and she wished she had held her tongue.",Little Women
514,,Little Women
514,"""He won't do it unless he is very much worried, and only threatens it",Little Women
514,"sometimes, when he gets tired of studying.  I often think I should like",Little Women
514,"to, especially since my hair was cut, so if you ever miss us, you may",Little Women
514,"advertise for two boys and look among the ships bound for India.""",Little Women
514,,Little Women
514,"She laughed as she spoke, and Mr. Laurence looked relieved, evidently",Little Women
514,taking the whole as a joke.,Little Women
514,,Little Women
514,"""You hussy, how dare you talk in that way?  Where's your respect for",Little Women
514,"me, and your proper bringing up?  Bless the boys and girls!  What",Little Women
514,"torments they are, yet we can't do without them,"" he said, pinching her",Little Women
514,"cheeks good-humoredly.  ""Go and bring that boy down to his dinner, tell",Little Women
514,"him it's all right, and advise him not to put on tragedy airs with his",Little Women
514,"grandfather.  I won't bear it.""",Little Women
514,,Little Women
514,"""He won't come, Sir.  He feels badly because you didn't believe him",Little Women
514,when he said he couldn't tell.  I think the shaking hurt his feelings,Little Women
514,"very much.""",Little Women
514,,Little Women
514,"Jo tried to look pathetic but must have failed, for Mr. Laurence began",Little Women
514,"to laugh, and she knew the day was won.",Little Women
514,,Little Women
514,"""I'm sorry for that, and ought to thank him for not shaking me, I",Little Women
514,"suppose.  What the dickens does the fellow expect?"" and the old",Little Women
514,gentleman looked a trifle ashamed of his own testiness.,Little Women
514,,Little Women
514,"""If I were you, I'd write him an apology, Sir.  He says he won't come",Little Women
514,"down till he has one, and talks about Washington, and goes on in an",Little Women
514,"absurd way.  A formal apology will make him see how foolish he is, and",Little Women
514,"bring him down quite amiable.  Try it.  He likes fun, and this way is",Little Women
514,"better than talking.  I'll carry it up, and teach him his duty.""",Little Women
514,,Little Women
514,"Mr. Laurence gave her a sharp look, and put on his spectacles, saying",Little Women
514,"slowly, ""You're a sly puss, but I don't mind being managed by you and",Little Women
514,"Beth.  Here, give me a bit of paper, and let us have done with this",Little Women
514,"nonsense.""",Little Women
514,,Little Women
514,The note was written in the terms which one gentleman would use to,Little Women
514,another after offering some deep insult.  Jo dropped a kiss on the top,Little Women
514,"of Mr. Laurence's bald head, and ran up to slip the apology under",Little Women
514,"Laurie's door, advising him through the keyhole to be submissive,",Little Women
514,"decorous, and a few other agreeable impossibilities. Finding the door",Little Women
514,"locked again, she left the note to do its work, and was going quietly",Little Women
514,"away, when the young gentleman slid down the banisters, and waited for",Little Women
514,"her at the bottom, saying, with his most virtuous expression of",Little Women
514,"countenance, ""What a good fellow you are, Jo! Did you get blown up?"" he",Little Women
514,"added, laughing.",Little Women
514,,Little Women
514,"""No, he was pretty mild, on the whole.""",Little Women
514,,Little Women
514,"""Ah!  I got it all round.  Even you cast me off over there, and I felt",Little Women
514,"just ready to go to the deuce,"" he began apologetically.",Little Women
514,,Little Women
514,"""Don't talk that way, turn over a new leaf and begin again, Teddy, my",Little Women
514,"son.""",Little Women
514,,Little Women
514,"""I keep turning over new leaves, and spoiling them, as I used to spoil",Little Women
514,"my copybooks, and I make so many beginnings there never will be an",Little Women
514,"end,"" he said dolefully.",Little Women
514,,Little Women
514,"""Go and eat your dinner, you'll feel better after it.  Men always croak",Little Women
514,"when they are hungry,"" and Jo whisked out at the front door after that.",Little Women
514,,Little Women
514,"""That's a 'label' on my 'sect',"" answered Laurie, quoting Amy, as he",Little Women
514,"went to partake of humble pie dutifully with his grandfather, who was",Little Women
514,quite saintly in temper and overwhelmingly respectful in manner all the,Little Women
514,rest of the day.,Little Women
514,,Little Women
514,"Everyone thought the matter ended and the little cloud blown over, but",Little Women
514,"the mischief was done, for though others forgot it, Meg remembered.",Little Women
514,"She never alluded to a certain person, but she thought of him a good",Little Women
514,"deal, dreamed dreams more than ever, and once Jo, rummaging her",Little Women
514,"sister's desk for stamps, found a bit of paper scribbled over with the",Little Women
514,"words, 'Mrs. John Brooke', whereat she groaned tragically and cast it",Little Women
514,"into the fire, feeling that Laurie's prank had hastened the evil day",Little Women
514,for her.,Little Women
514,,Little Women
514,,Little Women
514,,Little Women
514,CHAPTER TWENTY-TWO,Little Women
514,,Little Women
514,PLEASANT MEADOWS,Little Women
514,,Little Women
514,Like sunshine after a storm were the peaceful weeks which followed.,Little Women
514,"The invalids improved rapidly, and Mr. March began to talk of returning",Little Women
514,early in the new year.  Beth was soon able to lie on the study sofa all,Little Women
514,"day, amusing herself with the well-beloved cats at first, and in time",Little Women
514,"with doll's sewing, which had fallen sadly behind-hand.  Her once",Little Women
514,active limbs were so stiff and feeble that Jo took her for a daily,Little Women
514,airing about the house in her strong arms.  Meg cheerfully blackened,Little Women
514,"and burned her white hands cooking delicate messes for 'the dear',",Little Women
514,"while Amy, a loyal slave of the ring, celebrated her return by giving",Little Women
514,away as many of her treasures as she could prevail on her sisters to,Little Women
514,accept.,Little Women
514,,Little Women
514,"As Christmas approached, the usual mysteries began to haunt the house,",Little Women
514,and Jo frequently convulsed the family by proposing utterly impossible,Little Women
514,"or magnificently absurd ceremonies, in honor of this unusually merry",Little Women
514,"Christmas.  Laurie was equally impracticable, and would have had",Little Women
514,"bonfires, skyrockets, and triumphal arches, if he had had his own way.",Little Women
514,"After many skirmishes and snubbings, the ambitious pair were considered",Little Women
514,"effectually quenched and went about with forlorn faces, which were",Little Women
514,rather belied by explosions of laughter when the two got together.,Little Women
514,,Little Women
514,Several days of unusually mild weather fitly ushered in a splendid,Little Women
514,Christmas Day.  Hannah 'felt in her bones' that it was going to be an,Little Women
514,"unusually fine day, and she proved herself a true prophetess, for",Little Women
514,everybody and everything seemed bound to produce a grand success.  To,Little Women
514,"begin with, Mr. March wrote that he should soon be with them, then Beth",Little Women
514,"felt uncommonly well that morning, and, being dressed in her mother's",Little Women
514,"gift, a soft crimson merino wrapper, was borne in high triumph to the",Little Women
514,window to behold the offering of Jo and Laurie.  The Unquenchables had,Little Women
514,"done their best to be worthy of the name, for like elves they had",Little Women
514,worked by night and conjured up a comical surprise.  Out in the garden,Little Women
514,"stood a stately snow maiden, crowned with holly, bearing a basket of",Little Women
514,"fruit and flowers in one hand, a great roll of music in the other, a",Little Women
514,"perfect rainbow of an Afghan round her chilly shoulders, and a",Little Women
514,Christmas carol issuing from her lips on a pink paper streamer.,Little Women
514,,Little Women
514,    THE JUNGFRAU TO BETH,Little Women
514,,Little Women
514,"    God bless you, dear Queen Bess!",Little Women
514,"    May nothing you dismay,",Little Women
514,    But health and peace and happiness,Little Women
514,"    Be yours, this Christmas day.",Little Women
514,,Little Women
514,"    Here's fruit to feed our busy bee,",Little Women
514,    And flowers for her nose.,Little Women
514,"    Here's music for her pianee,",Little Women
514,"    An afghan for her toes,",Little Women
514,,Little Women
514,"    A portrait of Joanna, see,",Little Women
514,"    By Raphael No. 2,",Little Women
514,    Who laboured with great industry,Little Women
514,    To make it fair and true.,Little Women
514,,Little Women
514,"    Accept a ribbon red, I beg,",Little Women
514,"    For Madam Purrer's tail,",Little Women
514,"    And ice cream made by lovely Peg,",Little Women
514,    A Mont Blanc in a pail.,Little Women
514,,Little Women
514,    Their dearest love my makers laid,Little Women
514,    Within my breast of snow.,Little Women
514,"    Accept it, and the Alpine maid,",Little Women
514,    From Laurie and from Jo.,Little Women
514,,Little Women
514,"How Beth laughed when she saw it, how Laurie ran up and down to bring",Little Women
514,"in the gifts, and what ridiculous speeches Jo made as she presented",Little Women
514,them.,Little Women
514,,Little Women
514,"""I'm so full of happiness, that if Father was only here, I couldn't",Little Women
514,"hold one drop more,"" said Beth, quite sighing with contentment as Jo",Little Women
514,"carried her off to the study to rest after the excitement, and to",Little Women
514,refresh herself with some of the delicious grapes the 'Jungfrau' had,Little Women
514,sent her.,Little Women
514,,Little Women
514,"""So am I,"" added Jo, slapping the pocket wherein reposed the",Little Women
514,long-desired _Undine and Sintram_.,Little Women
514,,Little Women
514,"""I'm sure I am,"" echoed Amy, poring over the engraved copy of the",Little Women
514,"Madonna and Child, which her mother had given her in a pretty frame.",Little Women
514,,Little Women
514,"""Of course I am!"" cried Meg, smoothing the silvery folds of her first",Little Women
