time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
2019-04-15T04:00:00Z,Clear throughout the day.,clear-day,2019-04-15T11:08:00Z,2019-04-16T00:09:00Z,0.37,0.0015,0.0115,2019-04-15T18:47:00Z,0.21,rain,65.83,1555365420,44.73,1555411740,65.33,1555365420,45.22,1555411740,35.95,0.51,1016.7,8.96,22.88,1555300860,309,0.17,9,1555349880,8.958,313.8,44.83,2019-04-15T11:12:00Z,65.83,2019-04-15T21:57:00Z,41.39,2019-04-15T11:07:00Z,65.33,2019-04-15T21:57:00Z,NA
2019-04-16T04:00:00Z,Clear throughout the day.,clear-day,2019-04-16T11:07:00Z,2019-04-17T00:10:00Z,0.41,0.0027,0.0171,2019-04-16T18:16:00Z,0.1,rain,76.51,1555446420,50.89,1555498140,76.01,1555446420,51.38,1555498140,39.99,0.49,1022.6,3.82,9.7,1555426620,148,0,10,1555436100,9.933,290.1,44.73,2019-04-16T10:49:00Z,76.51,2019-04-16T20:27:00Z,45.22,2019-04-16T10:49:00Z,76.01,2019-04-16T20:27:00Z,NA
2019-04-17T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-04-17T11:06:00Z,2019-04-18T00:11:00Z,0.45,2e-4,0.0022,2019-04-17T18:58:00Z,0.03,rain,80.91,1555532040,61.63,1555588320,80.41,1555532040,62.12,1555588320,48.81,0.56,1019.4,3.57,12.71,1555553580,179,0.44,9,1555523880,9.812,266.3,50.89,2019-04-17T10:49:00Z,80.91,2019-04-17T20:14:00Z,51.38,2019-04-17T10:49:00Z,80.41,2019-04-17T20:14:00Z,NA
2019-04-18T04:00:00Z,Rain overnight.,partly-cloudy-day,2019-04-18T11:04:00Z,2019-04-19T00:12:00Z,0.48,2e-4,0.0015,2019-04-18T17:00:00Z,0.16,rain,79.6,1555617120,61.82,1555675200,79.1,1555617120,62.96,1555675200,57.13,0.64,1013.1,6.02,18.18,1555642800,165,0.63,9,1555610820,8.574,274.1,61.63,2019-04-18T11:52:00Z,79.6,2019-04-18T19:52:00Z,62.12,2019-04-18T11:52:00Z,79.1,2019-04-18T19:52:00Z,NA
2019-04-19T04:00:00Z,Heavy rain throughout the day.,rain,2019-04-19T11:03:00Z,2019-04-20T00:12:00Z,0.52,0.1107,0.5137,2019-04-19T11:03:00Z,1,rain,69.06,1555696080,42.81,1555758540,68.74,1555695900,38.84,1555758120,57.6,0.87,1001.2,8.03,32.36,1555667700,219,0.86,6,1555697100,5.973,304.3,47.27,2019-04-20T03:00:00Z,71.08,2019-04-19T04:00:00Z,43.89,2019-04-20T03:00:00Z,70.58,2019-04-19T04:00:00Z,NA
2019-04-20T04:00:00Z,Light rain in the morning and afternoon.,rain,2019-04-20T11:02:00Z,2019-04-21T00:13:00Z,0.56,0.0036,0.0206,2019-04-20T12:02:00Z,0.95,rain,51.06,1555801020,43.56,1555843800,50.7,1555799340,42.26,1555843500,42.2,0.84,1009,6.31,18.64,1555787220,255,0.86,4,1555780380,6.114,370.9,42.81,2019-04-20T11:09:00Z,51.06,2019-04-20T22:57:00Z,38.84,2019-04-20T11:02:00Z,50.7,2019-04-20T22:29:00Z,NA
2019-04-21T04:00:00Z,Clear throughout the day.,clear-day,2019-04-21T11:01:00Z,2019-04-22T00:14:00Z,0.59,2e-4,0.0013,2019-04-21T07:00:00Z,0.16,rain,71.42,1555883820,46.24,1555930080,70.92,1555883820,46.73,1555930080,37.24,0.54,1018.2,5.37,18.82,1555872780,309,0.07,9,1555868520,8.391,333.6,43.56,2019-04-21T10:50:00Z,71.42,2019-04-21T21:57:00Z,42.26,2019-04-21T10:45:00Z,70.92,2019-04-21T21:57:00Z,NA
2019-04-22T04:00:00Z,Clear throughout the day.,clear-day,2019-04-22T11:00:00Z,2019-04-23T00:15:00Z,0.63,1e-4,0.0013,2019-04-22T07:00:00Z,0.14,rain,81.51,1555964100,53.34,1556016480,81.01,1555964100,53.83,1556016480,42.43,0.5,1021.3,2.72,8.5,1555951320,302,0,9,1555955160,9.727,325.1,46.24,2019-04-22T10:48:00Z,81.51,2019-04-22T20:15:00Z,46.73,2019-04-22T10:48:00Z,81.01,2019-04-22T20:15:00Z,NA
2019-04-23T04:00:00Z,Clear throughout the day.,clear-day,2019-04-23T10:59:00Z,2019-04-24T00:15:00Z,0.66,1e-4,0.0012,2019-04-23T13:00:00Z,0.11,rain,83.57,1556049240,58.58,1556103120,83.07,1556049240,59.07,1556103120,50.49,0.54,1018.9,3.86,11.69,1556054760,254,0.19,10,1556040960,9.835,316.3,53.34,2019-04-23T10:48:00Z,83.57,2019-04-23T19:54:00Z,53.83,2019-04-23T10:48:00Z,83.07,2019-04-23T19:54:00Z,NA
2019-04-24T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-04-24T10:57:00Z,2019-04-25T00:16:00Z,0.69,1e-4,0.0012,2019-04-24T07:00:00Z,0.12,rain,83.55,1556139180,60.06,1556189640,83.05,1556139180,60.55,1556189640,51.2,0.52,1015.4,4.62,14.1,1556136180,242,0.46,9,1556128680,9.771,311.1,58.58,2019-04-24T10:52:00Z,83.55,2019-04-24T20:53:00Z,59.07,2019-04-24T10:52:00Z,83.05,2019-04-24T20:53:00Z,NA
2019-04-25T04:00:00Z,Light rain in the evening and overnight.,rain,2019-04-25T10:56:00Z,2019-04-26T00:17:00Z,0.72,0.0024,0.0282,2019-04-26T01:25:00Z,0.83,rain,75.85,1556222340,59.42,1556269380,75.35,1556222340,59.91,1556269260,57.41,0.7,1012.7,5.23,17.09,1556225820,211,0.67,6,1556215140,7.766,304.8,60.06,2019-04-25T10:54:00Z,75.85,2019-04-25T19:59:00Z,60.55,2019-04-25T10:54:00Z,75.35,2019-04-25T19:59:00Z,NA
2019-04-26T04:00:00Z,Possible drizzle in the morning.,rain,2019-04-26T10:55:00Z,2019-04-27T00:18:00Z,0.75,0.0017,0.0094,2019-04-26T06:02:00Z,0.81,rain,72.94,1556310480,48.25,1556362260,72.44,1556310480,47.59,1556362500,48.26,0.6,1010.3,7.68,27.67,1556301900,293,0.41,8,1556301900,7.865,336.3,59.42,2019-04-26T09:03:00Z,72.94,2019-04-26T20:28:00Z,59.91,2019-04-26T09:01:00Z,72.44,2019-04-26T20:28:00Z,NA
2019-04-27T04:00:00Z,Clear throughout the day.,clear-day,2019-04-27T10:54:00Z,2019-04-28T00:19:00Z,0.78,0,0.0012,2019-04-27T04:00:00Z,0.12,NA,78.53,1556397240,57.86,1556448960,78.03,1556397240,58.35,1556448960,37.52,0.4,1015.9,4.65,14.68,1556341680,265,0.01,9,1556387340,9.914,324.8,48.25,2019-04-27T10:51:00Z,78.53,2019-04-27T20:34:00Z,47.59,2019-04-27T10:55:00Z,78.03,2019-04-27T20:34:00Z,NA
2019-04-28T04:00:00Z,Clear throughout the day.,clear-day,2019-04-28T10:53:00Z,2019-04-29T00:19:00Z,0.81,2e-4,0.0011,2019-04-28T09:00:00Z,0.18,rain,81.7,1556488140,61.1,1556534940,81.57,1556488140,61.72,1556534880,53.69,0.57,1016,4.74,15.59,1556460480,253,0.23,9,1556473080,9.064,318.7,57.86,2019-04-28T10:56:00Z,81.7,2019-04-28T21:49:00Z,58.35,2019-04-28T10:56:00Z,81.57,2019-04-28T21:49:00Z,NA
2019-04-29T04:00:00Z,Clear throughout the day.,clear-day,2019-04-29T10:52:00Z,2019-04-30T00:20:00Z,0.84,0,0,NA,0,NA,85.41,1556567940,60.49,1556621460,84.91,1556567940,60.98,1556621460,58.59,0.63,1020.5,3.97,13.1,1556564400,159,0.22,9,1556560080,9.74,319.6,61.1,2019-04-29T10:49:00Z,85.41,2019-04-29T19:59:00Z,61.72,2019-04-29T10:48:00Z,84.91,2019-04-29T19:59:00Z,NA
2019-04-30T04:00:00Z,Clear throughout the day.,clear-day,2019-04-30T10:51:00Z,2019-05-01T00:21:00Z,0.87,1e-4,0.0022,2019-04-30T16:00:00Z,0.05,rain,86.28,1556654640,65.92,1556708160,85.78,1556654640,66.79,1556708040,58.42,0.59,1022.5,4.2,11.96,1556596800,159,0.14,9,1556644560,9.48,309,60.49,2019-04-30T10:51:00Z,86.28,2019-04-30T20:04:00Z,60.98,2019-04-30T10:51:00Z,85.78,2019-04-30T20:04:00Z,NA
2019-05-01T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-05-01T10:50:00Z,2019-05-02T00:22:00Z,0.91,0,0.0011,2019-05-02T00:12:00Z,0.17,NA,83.95,1556740260,65.09,1556794740,84.98,1556739960,65.93,1556794740,63.38,0.69,1022.6,4.98,12.78,1556701260,157,0.5,7,1556729700,8.05,298.9,65.92,2019-05-01T10:56:00Z,83.95,2019-05-01T19:51:00Z,66.79,2019-05-01T10:54:00Z,84.98,2019-05-01T19:46:00Z,NA
2019-05-02T04:00:00Z,Clear throughout the day.,clear-day,2019-05-02T10:49:00Z,2019-05-03T00:23:00Z,0.94,0,0,NA,0,NA,83.61,1556827140,64.46,1556880600,83.11,1556827140,65.38,1556880540,59.32,0.61,1021,4.12,10.8,1556823720,150,0.16,10,1556819280,8.187,303.9,65.09,2019-05-02T10:59:00Z,83.61,2019-05-02T19:59:00Z,65.93,2019-05-02T10:59:00Z,83.11,2019-05-02T19:59:00Z,NA
2019-05-03T04:00:00Z,Partly cloudy throughout the day.,rain,2019-05-03T10:48:00Z,2019-05-04T00:23:00Z,0.97,0.0011,0.0072,2019-05-03T19:46:00Z,0.4,rain,83.78,1556914020,67.07,1556963340,84.47,1556913720,68.27,1556963340,63.24,0.68,1016,3.85,10.27,1556913840,182,0.33,9,1556905740,7.943,302.6,64.46,2019-05-03T10:50:00Z,83.78,2019-05-03T20:07:00Z,65.38,2019-05-03T10:49:00Z,84.47,2019-05-03T20:02:00Z,NA
2019-05-04T04:00:00Z,Rain starting in the afternoon.,rain,2019-05-04T10:47:00Z,2019-05-05T00:24:00Z,0,0.0074,0.0768,2019-05-05T02:10:00Z,0.94,rain,81.16,1556987340,64.87,1557054780,83.36,1556987220,66.06,1557056040,66.19,0.77,1011.2,4.11,17.07,1556989680,223,0.55,7,1556986560,7.507,302.1,67.07,2019-05-04T09:49:00Z,81.16,2019-05-04T16:29:00Z,68.27,2019-05-04T09:49:00Z,83.36,2019-05-04T16:27:00Z,NA
2019-05-05T04:00:00Z,Possible drizzle in the morning.,rain,2019-05-05T10:46:00Z,2019-05-06T00:25:00Z,0.04,9e-4,0.0074,2019-05-05T04:00:00Z,0.85,rain,78.19,1557087600,57.25,1557139800,77.74,1557087420,57.74,1557139800,62.17,0.77,1008.7,7.03,20.85,1557047100,273,0.59,7,1557078960,6.759,305.2,64.87,2019-05-05T11:13:00Z,78.19,2019-05-05T20:20:00Z,66.06,2019-05-05T11:34:00Z,77.74,2019-05-05T20:17:00Z,NA
2019-05-06T04:00:00Z,Clear throughout the day.,clear-day,2019-05-06T10:45:00Z,2019-05-07T00:26:00Z,0.07,2e-4,0.0031,2019-05-06T16:00:00Z,0.16,rain,80.29,1557179520,59.42,1557225480,79.79,1557179520,59.91,1557225480,55.75,0.65,1015.5,3.83,10.68,1557136560,344,0.2,10,1557165120,8.04,311.2,57.25,2019-05-06T10:50:00Z,80.29,2019-05-06T21:52:00Z,57.74,2019-05-06T10:50:00Z,79.79,2019-05-06T21:52:00Z,NA
2019-05-07T04:00:00Z,Clear throughout the day.,clear-day,2019-05-07T10:44:00Z,2019-05-08T00:26:00Z,0.11,2e-4,0.0029,2019-05-07T21:59:00Z,0.06,rain,83.64,1557259380,64.25,1557312360,83.32,1557259320,65.24,1557312360,58.87,0.63,1018.7,3.17,8.38,1557283920,73,0.23,9,1557249480,9.206,313,59.42,2019-05-07T10:38:00Z,83.64,2019-05-07T20:03:00Z,59.91,2019-05-07T10:38:00Z,83.32,2019-05-07T20:02:00Z,NA
2019-05-08T04:00:00Z,Clear throughout the day.,clear-day,2019-05-08T10:44:00Z,2019-05-09T00:27:00Z,0.14,1e-4,0.0033,2019-05-08T22:02:00Z,0.12,rain,84.06,1557347040,65.6,1557399360,84.25,1557342540,66.5,1557399300,62.97,0.7,1017.7,4.82,15.37,1557352980,135,0.21,10,1557335220,8.041,308.9,64.25,2019-05-08T10:46:00Z,84.06,2019-05-08T20:24:00Z,65.24,2019-05-08T10:46:00Z,84.25,2019-05-08T19:09:00Z,NA
2019-05-09T04:00:00Z,Heavy rain in the evening and overnight.,rain,2019-05-09T10:43:00Z,2019-05-10T00:28:00Z,0.18,0.0193,0.2529,2019-05-09T22:59:00Z,0.98,rain,80.82,1557425580,64.39,1557474660,81.49,1557425700,65.53,1557474540,62.56,0.72,1016.9,5.97,17.21,1557382440,159,0.63,8,1557423720,7.549,291.5,65.6,2019-05-09T10:56:00Z,80.82,2019-05-09T18:13:00Z,66.5,2019-05-09T10:55:00Z,81.49,2019-05-09T18:15:00Z,NA
2019-05-10T04:00:00Z,Rain overnight.,rain,2019-05-10T10:42:00Z,2019-05-11T00:29:00Z,0.21,0.0018,0.0097,2019-05-10T04:00:00Z,0.57,rain,84.13,1557518040,67.06,1557571680,84.34,1557516840,68.55,1557571680,64.33,0.76,1016.8,3.01,10.45,1557520980,214,0.64,8,1557511560,7.482,295.4,64.39,2019-05-10T07:51:00Z,84.13,2019-05-10T19:54:00Z,65.53,2019-05-10T07:49:00Z,84.34,2019-05-10T19:34:00Z,NA
2019-05-11T04:00:00Z,Rain throughout the day.,rain,2019-05-11T10:41:00Z,2019-05-12T00:30:00Z,0.25,0.0122,0.1433,2019-05-11T05:51:00Z,1,rain,80.75,1557605220,64.6,1557658980,82.6,1557605520,65.95,1557659040,67.82,0.85,1013.6,4.78,13.77,1557630000,205,0.86,6,1557600600,6.399,286.5,67.06,2019-05-11T10:48:00Z,80.75,2019-05-11T20:07:00Z,68.55,2019-05-11T10:48:00Z,82.6,2019-05-11T20:12:00Z,NA
2019-05-12T04:00:00Z,Rain until evening.,rain,2019-05-12T10:40:00Z,2019-05-13T00:30:00Z,0.29,0.0327,0.2094,2019-05-12T21:59:00Z,1,rain,73.29,1557689940,61.57,1557745380,73.53,1557689880,62.11,1557745560,66.19,0.93,1009.3,5.23,17.04,1557641040,225,0.77,6,1557687360,5.603,284.8,64.6,2019-05-12T11:03:00Z,73.29,2019-05-12T19:39:00Z,65.95,2019-05-12T11:04:00Z,73.53,2019-05-12T19:38:00Z,NA
2019-05-13T04:00:00Z,Clear throughout the day.,rain,2019-05-13T10:40:00Z,2019-05-14T00:31:00Z,0.32,8e-4,0.003,2019-05-13T04:03:00Z,0.35,rain,73.69,1557777000,51.55,1557830400,73.19,1557777000,52.04,1557830400,53.63,0.65,1011.5,6.08,15.54,1557774060,314,0.18,10,1557768300,7.871,311.1,61.57,2019-05-13T11:03:00Z,73.69,2019-05-13T19:50:00Z,62.11,2019-05-13T11:06:00Z,73.19,2019-05-13T19:50:00Z,NA
2019-05-14T04:00:00Z,Clear throughout the day.,clear-day,2019-05-14T10:39:00Z,2019-05-15T00:32:00Z,0.36,0,5e-4,2019-05-14T14:00:00Z,0.05,NA,72.08,1557864480,51.22,1557916980,71.58,1557864480,51.71,1557916980,45.45,0.56,1015.7,5.18,12.79,1557842820,324,0,10,1557855420,8.823,324.8,51.55,2019-05-14T10:40:00Z,72.08,2019-05-14T20:08:00Z,52.04,2019-05-14T10:40:00Z,71.58,2019-05-14T20:08:00Z,NA
2019-05-15T04:00:00Z,Clear throughout the day.,clear-day,2019-05-15T10:38:00Z,2019-05-16T00:33:00Z,0.4,1e-4,0.0013,2019-05-15T15:59:00Z,0.19,rain,76.56,1557950340,60.38,1558000860,76.06,1557950340,60.87,1558000860,48.13,0.57,1017.1,3.4,9.27,1557934620,337,0.07,9,1557940080,9.522,329.4,51.22,2019-05-15T10:43:00Z,76.56,2019-05-15T19:59:00Z,51.71,2019-05-15T10:43:00Z,76.06,2019-05-15T19:59:00Z,NA
2019-05-16T04:00:00Z,Clear throughout the day.,clear-day,2019-05-16T10:37:00Z,2019-05-17T00:33:00Z,0.43,3e-4,0.0025,2019-05-16T10:59:00Z,0.21,rain,85.17,1558037220,64.1,1558090320,84.64,1558037100,65.06,1558090320,58.61,0.62,1016,3.26,11.17,1558033260,271,0.26,9,1558028700,9.093,326.2,60.38,2019-05-16T10:01:00Z,85.17,2019-05-16T20:07:00Z,60.87,2019-05-16T10:01:00Z,84.64,2019-05-16T20:05:00Z,NA
2019-05-17T04:00:00Z,Clear throughout the day.,clear-day,2019-05-17T10:37:00Z,2019-05-18T00:34:00Z,0.47,0.0012,0.0095,2019-05-17T22:11:00Z,0.11,rain,87.16,1558118520,64.99,1558173240,87.08,1558118640,65.93,1558173240,63.21,0.66,1015.1,3.52,11.45,1558133940,266,0.17,10,1558114500,8.002,309.7,64.1,2019-05-17T10:52:00Z,87.16,2019-05-17T18:42:00Z,65.06,2019-05-17T10:52:00Z,87.08,2019-05-17T18:44:00Z,NA
2019-05-18T04:00:00Z,Clear throughout the day.,clear-day,2019-05-18T10:36:00Z,2019-05-19T00:35:00Z,0.51,3e-4,0.0012,2019-05-18T11:21:00Z,0.21,rain,87.34,1558205820,66.34,1558259940,87.51,1558204620,67.34,1558259940,63.42,0.64,1016,3.36,10.06,1558216740,231,0.07,11,1558200600,9.289,304.9,64.99,2019-05-18T09:54:00Z,87.34,2019-05-18T18:57:00Z,65.93,2019-05-18T09:54:00Z,87.51,2019-05-18T18:37:00Z,NA
2019-05-19T04:00:00Z,Clear throughout the day.,clear-day,2019-05-19T10:35:00Z,2019-05-20T00:36:00Z,0.54,1e-4,0.0011,2019-05-19T16:00:00Z,0.15,rain,88.59,1558295760,67.82,1558342140,88.09,1558295760,68.52,1558342080,60.13,0.58,1016,4.56,17.24,1558292040,206,0.14,10,1558287840,9.922,302.8,66.34,2019-05-19T09:59:00Z,88.59,2019-05-19T19:56:00Z,67.34,2019-05-19T09:59:00Z,88.09,2019-05-19T19:56:00Z,NA
2019-05-20T04:00:00Z,Clear throughout the day.,clear-day,2019-05-20T10:35:00Z,2019-05-21T00:36:00Z,0.57,2e-4,0.0012,2019-05-20T18:59:00Z,0.16,rain,86.15,1558387800,64.68,1558434840,85.85,1558379100,65.41,1558434900,61.75,0.6,1015.8,4.31,11.47,1558380360,282,0.16,11,1558374360,8.873,298.1,67.82,2019-05-20T08:49:00Z,86.15,2019-05-20T21:30:00Z,68.52,2019-05-20T08:48:00Z,85.85,2019-05-20T19:05:00Z,NA
2019-05-21T04:00:00Z,Clear throughout the day.,clear-day,2019-05-21T10:34:00Z,2019-05-22T00:37:00Z,0.61,5e-4,0.0019,2019-05-21T16:00:00Z,0.18,rain,90.17,1558470180,70.24,1558521780,89.67,1558470180,71.15,1558521780,60.98,0.58,1014.2,3.31,10,1558475940,184,0.07,11,1558459860,9.868,293.3,64.68,2019-05-21T10:34:00Z,90.17,2019-05-21T20:23:00Z,65.41,2019-05-21T10:35:00Z,89.67,2019-05-21T20:23:00Z,NA
2019-05-22T04:00:00Z,Clear throughout the day.,clear-day,2019-05-22T10:34:00Z,2019-05-23T00:38:00Z,0.64,3e-4,0.001,2019-05-23T01:13:00Z,0.11,rain,92.26,1558555800,70.49,1558609140,91.76,1558555800,71.55,1558609140,62.06,0.54,1018,3.73,13.04,1558547820,185,0.17,11,1558545360,9.948,288,70.24,2019-05-22T10:43:00Z,92.26,2019-05-22T20:10:00Z,71.15,2019-05-22T10:43:00Z,91.76,2019-05-22T20:10:00Z,NA
2019-05-23T04:00:00Z,Clear throughout the day.,rain,2019-05-23T10:33:00Z,2019-05-24T00:38:00Z,0.67,8e-4,0.0032,2019-05-23T23:54:00Z,0.26,rain,90.08,1558647480,69.63,1558694640,92.52,1558648140,70.93,1558694640,66.67,0.63,1022,3.97,14.56,1558598160,166,0.26,10,1558634040,9.268,290.9,70.49,2019-05-23T10:59:00Z,90.08,2019-05-23T21:38:00Z,71.55,2019-05-23T10:59:00Z,92.52,2019-05-23T21:49:00Z,NA
2019-05-24T04:00:00Z,Clear throughout the day.,clear-day,2019-05-24T10:33:00Z,2019-05-25T00:39:00Z,0.7,2e-4,0.0013,2019-05-25T01:30:00Z,0.17,rain,92.64,1558725900,71.4,1558780740,93.4,1558725480,72.7,1558780740,65.48,0.6,1020.6,3.45,7.92,1558699380,256,0.18,10,1558719360,9.447,294.2,69.62,2019-05-24T10:44:00Z,92.64,2019-05-24T19:25:00Z,70.92,2019-05-24T10:44:00Z,93.4,2019-05-24T19:18:00Z,NA
2019-05-25T04:00:00Z,Clear throughout the day.,clear-day,2019-05-25T10:32:00Z,2019-05-26T00:40:00Z,0.73,4e-4,0.0013,2019-05-25T17:31:00Z,0.16,rain,93.25,1558817340,69.74,1558867260,93.84,1558818240,71.01,1558867260,65.57,0.58,1020,3.52,9.31,1558796340,297,0.05,10,1558804980,9.36,302.6,71.4,2019-05-25T10:39:00Z,93.25,2019-05-25T20:49:00Z,72.7,2019-05-25T10:39:00Z,93.84,2019-05-25T21:04:00Z,NA
2019-05-26T04:00:00Z,Clear throughout the day.,clear-day,2019-05-26T10:32:00Z,2019-05-27T00:41:00Z,0.76,4e-4,0.0012,2019-05-26T20:21:00Z,0.11,rain,94.1,1558901280,70.01,1558953240,93.6,1558901280,71.04,1558953240,63.28,0.54,1019.7,4.01,11.15,1558890240,287,0.07,10,1558891440,9.6,300.2,69.74,2019-05-26T10:41:00Z,94.1,2019-05-26T20:08:00Z,71.01,2019-05-26T10:41:00Z,93.6,2019-05-26T20:08:00Z,NA
2019-05-27T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-05-27T10:31:00Z,2019-05-28T00:41:00Z,0.79,1e-4,0.0011,2019-05-27T04:00:00Z,0.12,rain,94.01,1558986360,70.86,1559040000,93.6,1558986360,72.33,1559040000,63.57,0.54,1016.8,4.11,12.52,1558984320,280,0.32,10,1558979700,9.285,294.5,70.01,2019-05-27T10:34:00Z,94.01,2019-05-27T19:46:00Z,71.04,2019-05-27T10:34:00Z,93.6,2019-05-27T19:46:00Z,NA
2019-05-28T04:00:00Z,Clear throughout the day.,clear-day,2019-05-28T10:31:00Z,2019-05-29T00:42:00Z,0.82,0.0016,0.0233,2019-05-28T16:00:00Z,0.15,rain,93.8,1559073600,69.19,1559125860,93.3,1559073600,69.96,1559125860,62.47,0.54,1014,5.14,16.62,1559077200,239,0.09,11,1559064900,9.197,304.5,70.86,2019-05-28T10:40:00Z,93.8,2019-05-28T20:00:00Z,72.33,2019-05-28T10:40:00Z,93.3,2019-05-28T20:00:00Z,NA
2019-05-29T04:00:00Z,Clear throughout the day.,clear-day,2019-05-29T10:31:00Z,2019-05-30T00:42:00Z,0.85,1e-4,0.0012,2019-05-29T14:00:00Z,0.13,rain,93.76,1559160300,73.2,1559206860,93.26,1559160300,74.31,1559206860,61.05,0.51,1013.4,4.97,14.32,1559156340,244,0.02,11,1559150820,9.829,294.7,69.19,2019-05-29T10:31:00Z,93.76,2019-05-29T20:05:00Z,69.96,2019-05-29T10:31:00Z,93.26,2019-05-29T20:05:00Z,NA
2019-05-30T04:00:00Z,Clear throughout the day.,clear-day,2019-05-30T10:30:00Z,2019-05-31T00:43:00Z,0.88,3e-4,0.0043,2019-05-30T19:00:00Z,0.14,rain,90.9,1559245500,72.23,1559299440,90.4,1559245500,73.18,1559299380,62.04,0.53,1012.8,5.44,16.96,1559242260,236,0.17,11,1559235900,9.418,297.9,73.2,2019-05-30T09:01:00Z,90.9,2019-05-30T19:45:00Z,74.31,2019-05-30T09:01:00Z,90.4,2019-05-30T19:45:00Z,NA
2019-05-31T04:00:00Z,Clear throughout the day.,clear-day,2019-05-31T10:30:00Z,2019-06-01T00:44:00Z,0.92,5e-4,0.0012,2019-05-31T22:50:00Z,0.14,rain,88.43,1559332560,64.7,1559385120,87.93,1559332560,65.19,1559385120,60.55,0.53,1012.5,5.83,18.89,1559332080,282,0.21,10,1559325420,8.319,307.6,72.23,2019-05-31T10:44:00Z,88.43,2019-05-31T19:56:00Z,73.18,2019-05-31T10:43:00Z,87.93,2019-05-31T19:56:00Z,NA
2019-06-01T04:00:00Z,Clear throughout the day.,clear-day,2019-06-01T10:30:00Z,2019-06-02T00:44:00Z,0.95,2e-4,0.0013,2019-06-01T23:29:00Z,0.11,rain,88.65,1559419020,65.64,1559471760,88.15,1559419020,66.13,1559471760,55.51,0.48,1012.4,4.54,13.81,1559419500,296,0.05,10,1559409960,9.844,330.5,64.7,2019-06-01T10:32:00Z,88.65,2019-06-01T19:57:00Z,65.19,2019-06-01T10:32:00Z,88.15,2019-06-01T19:57:00Z,NA
2019-06-02T04:00:00Z,Light rain in the evening and overnight.,rain,2019-06-02T10:29:00Z,2019-06-03T00:45:00Z,0.99,0.0034,0.0401,2019-06-03T00:58:00Z,0.72,rain,88.72,1559505660,67.78,1559558460,88.22,1559505660,68.85,1559558460,59.88,0.57,1012,4.71,14.17,1559490780,298,0.17,10,1559496780,9.03,323,65.64,2019-06-02T10:36:00Z,88.72,2019-06-02T20:01:00Z,66.13,2019-06-02T10:36:00Z,88.22,2019-06-02T20:01:00Z,NA
2019-06-03T04:00:00Z,Clear throughout the day.,clear-day,2019-06-03T10:29:00Z,2019-06-04T00:45:00Z,0.02,7e-4,0.0015,2019-06-03T16:15:00Z,0.17,rain,88.38,1559591940,69.36,1559645280,87.88,1559591940,69.85,1559645280,60.2,0.58,1014.6,4.76,12.53,1559591760,335,0.11,10,1559583960,8.599,322.3,67.78,2019-06-03T10:41:00Z,88.38,2019-06-03T19:59:00Z,68.85,2019-06-03T10:41:00Z,87.88,2019-06-03T19:59:00Z,NA
2019-06-04T04:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2019-06-04T10:29:00Z,2019-06-05T00:46:00Z,0.06,2e-4,0.0012,2019-06-05T01:00:00Z,0.14,rain,85.26,1559688060,68.51,1559729880,84.78,1559687940,69.68,1559728440,58.19,0.54,1017.8,4.62,13.66,1559650080,53,0.39,8,1559672580,9.187,315.9,69.36,2019-06-04T10:48:00Z,85.26,2019-06-04T22:41:00Z,69.85,2019-06-04T10:48:00Z,84.78,2019-06-04T22:39:00Z,NA
2019-06-05T04:00:00Z,Possible drizzle in the afternoon.,rain,2019-06-05T10:29:00Z,2019-06-06T00:47:00Z,0.1,4e-4,0.0017,2019-06-06T00:47:00Z,0.71,rain,84.95,1559767200,72.41,1559816460,87.74,1559768460,73.78,1559817720,67.52,0.73,1015.6,3.25,10.55,1559769000,103,0.67,7,1559757660,7.991,303.9,68.51,2019-06-05T10:18:00Z,84.95,2019-06-05T20:40:00Z,69.68,2019-06-05T09:54:00Z,87.74,2019-06-05T21:01:00Z,NA
2019-06-06T04:00:00Z,Light rain throughout the day.,rain,2019-06-06T10:28:00Z,2019-06-07T00:47:00Z,0.13,0.0013,0.0091,2019-06-06T15:32:00Z,0.95,rain,77.46,1559850120,69.13,1559904420,77.77,1559850180,70.94,1559904540,67.98,0.79,1013.1,3.83,10.65,1559851980,217,0.88,5,1559840640,6.288,297.5,71.49,2019-06-06T14:35:00Z,77.46,2019-06-06T19:42:00Z,72.98,2019-06-06T14:31:00Z,78,2019-06-06T05:07:00Z,NA
