iso2c,country,year,SP.DYN.LE00.IN,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,iso3c,region,capital,longitude,latitude,income,lending
IT,Italy,2012,82.2390243902439,100,6.20541385845015,35019.4718880864,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2013,82.690243902439,100,5.73294187855659,33978.551774946,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2014,83.090243902439,100,5.27086678640296,33666.6919106164,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2011,82.1878048780488,100,6.70255761383033,36192.8663751007,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2000,79.7780487804878,100,7.912673166227,36329.2489368805,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2001,80.1268292682927,100,7.90443266326278,37017.3699581292,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2009,81.6365853658537,100,6.79565148637292,35503.1510279269,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2015,82.5439024390244,100,NA,33961.4361902228,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1995,78.1707317073171,100,7.57303327300891,32863.956232295,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1996,78.5219512195122,100,7.48906560978832,33270.9199259828,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1997,78.8243902439024,100,7.56696519755575,33861.928319162,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1998,78.9756097560976,100,7.7346487614895,34465.1191017075,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,1999,79.4243902439024,100,7.76575508214982,35019.5369777998,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
IT,Italy,2010,82.0365853658537,100,6.83837457020099,36000.5201179254,ITA,Europe & Central Asia,Rome,12.4823,41.8955,High income,Not classified
JG,Channel Islands,2000,79.037,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,1997,78.028,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,1998,78.406,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,1995,77.184,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,1996,77.616,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2009,81.268,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,1999,78.742,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2011,81.688,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2012,81.883,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2001,79.3,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2010,81.483,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2002,79.548,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2003,79.795,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2004,80.045,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2005,80.298,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2006,80.553,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2007,80.802,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2008,81.041,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2014,82.252,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2015,82.429,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JG,Channel Islands,2013,82.071,NA,NA,NA,CHI,Europe & Central Asia,,,,High income,Not classified
JM,Jamaica,2001,74.139,87.708112,3.96902720377822,4685.9130038296,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1999,74.152,84.554112,3.79002611412347,4656.62062207604,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2000,74.142,84.4108505249023,3.88289943010531,4658.56313156003,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2005,74.148,88.1656188964844,3.83160930845696,4944.47872915523,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2002,74.14,86.681291,3.80338675267236,4747.3024861999,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2003,74.142,86.7273101806641,3.93709209699284,4891.21637817991,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2004,74.146,87.4589691162109,3.91593073799594,4927.63105504897,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2009,74.071,90.9469604492188,2.76877264304035,4799.01435544021,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2010,74.038,92.2,2.59648954263715,4704.05445468166,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2011,74.012,91.1,2.78081331838132,4759.25695989892,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2012,74.001,93.1,2.62561520717546,4703.08640587979,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2013,74.01,93.9,2.83102232511249,4699.26632430998,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2014,74.042,93.3,2.5814458863859,4704.72595468163,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2015,74.098,94.9,NA,4722.04652138141,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2007,74.129,89.5421676635742,3.4865435529673,5108.06395643915,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2008,74.103,92,3.66979980416093,5041.74115405343,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1995,74.133,80.406608581543,3.62255245369342,4965.001602446,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,2006,74.143,88.8561553955078,4.17369146970655,5061.21889926376,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1997,74.172,82.0060501098633,3.9211495265326,4807.5350054971,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1998,74.164,82.8100204467773,3.72480760849608,4650.38434438527,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JM,Jamaica,1996,74.167,85.706045,3.7922073353899,4911.04127972092,JAM,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
JO,Jordan,2013,73.851,99.3657608032227,2.86244304858211,3405.47203913802,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1995,70.885,98.172477722168,2.95431746085015,2706.19221391855,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1996,71.053,98.2715530395508,2.99768870960313,2678.61718474721,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2004,72.427,99.173436820348,3.44801212993554,3281.46358120829,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2005,72.595,98.9399642944336,3.65260391960296,3434.68121000028,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2006,72.763,98.9313507080078,3.52529065983036,3572.67917554508,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2007,72.931,98.8,3.522624566766,3701.82188013913,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2008,73.099,98.9121322631836,3.25621072777183,3787.19549905151,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2009,73.266,99.4,3.1758543852981,3799.44110054204,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1997,71.219,98.9,2.97381088455269,2701.19658447864,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1998,71.386,98.4784317016602,2.94162531161666,2728.36620856264,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,1999,71.556,98.5823669433594,2.89540542656827,2772.16559818433,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2000,71.73,98.6809616088867,3.02738197982896,2838.6650552225,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2001,71.907,98.7697372436523,3.06723354600892,2933.90220183764,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2002,72.083,99.5,3.17564944919667,3045.14803991636,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2003,72.256,98.8999633789063,3.21484938434274,3103.84278674733,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2015,74.078,99.8218231201172,NA,3305.4228152354,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2012,73.722,99.5,3.02120982756865,3487.61361673173,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2010,73.428,98.9674911499023,2.91681859726981,3690.11326778672,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2014,73.969,99.5804443359375,2.96523830754741,3353.6233822866,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JO,Jordan,2011,73.581,99.1481246948242,2.82760440869404,3587.18304700904,JOR,Middle East & North Africa,Amman,35.9263,31.9497,Upper middle income,IBRD
JP,Japan,2000,81.0760975609756,100,9.62235162366075,42169.7332837779,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2002,81.5634146341463,100,9.57313013456785,42190.8048727978,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2003,81.76,100,9.72528205891104,42744.0112849926,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2004,82.030243902439,100,9.90920349715484,43671.6799739036,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2001,81.4170731707317,100,9.46430870868037,42239.1849263728,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2010,82.8426829268293,100,9.14831603810416,44507.6763859172,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2011,82.5912195121951,100,9.31742666604085,44538.7261906952,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2012,83.0960975609756,100,9.63862828980874,45276.8743354249,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2005,81.9251219512195,100,9.6988825182159,44393.6263842134,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2014,83.5878048780488,100,9.53870610327163,46484.1552668954,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2015,83.7939024390244,100,NA,47102.5808781405,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2007,82.5070731707317,100,9.78296389871954,45687.2738147645,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2013,83.3319512195122,100,9.7808150653223,46249.2095886537,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2009,82.9314634146342,100,8.62081638773263,42724.7603699577,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2006,82.3219512195122,100,9.63204861795485,44995.4944919183,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1997,80.4241463414634,100,9.52575807769501,41861.7534385831,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1998,80.5014634146342,100,9.16004415348101,41277.0667588089,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1999,80.5707317073171,100,9.44884294525037,41097.959603973,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1996,80.200243902439,100,9.57950789220481,41514.8977946717,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,2008,82.5875609756098,100,9.44953397156087,45165.7879187717,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
JP,Japan,1995,79.5363414634147,100,9.4344441760537,40368.7122822973,JPN,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
KE,Kenya,1995,53.486,4.47194576263428,0.27203757839516,848.147813422001,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,1996,52.709,6.64787149429321,0.326303852424448,857.948176122027,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2005,54.732,26.0079708099365,0.233787564442164,855.225039996787,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2006,56.093,28.0762119293213,0.254310303268613,885.809632464257,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,1997,52.014,8.82679080963135,0.280987007634267,837.810655693543,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2004,53.475,23.9236240386963,0.213936720166938,829.952874962489,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2009,59.932,23,0.30195390950108,902.124545867569,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2010,60.959,19.2,0.289656059778815,951.687961116879,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2007,57.463,30.1399269104004,0.253997940160697,920.649216604445,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2008,58.76,32.2107009887695,0.257386808663786,897.601930611382,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2000,50.921,15.3646945953369,0.325921832734926,819.615425085922,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2001,51.101,17.5303230285645,0.285223579332113,827.705229937068,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2002,51.606,19.6816673278809,0.236088309405332,809.961627867232,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2003,52.41,16,0.194776580801763,811.426558401271,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,1999,51.059,13.1892490386963,0.327095324099288,837.411877582187,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2013,63.419,43.0486030578613,0.292909589476372,1032.2773268424,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2014,64.135,36,0.305923721896161,1060.09501597538,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,1998,51.448,14.5,0.331782383147009,841.49444415629,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2011,61.851,38.5812225341797,0.311682104259095,982.980837581714,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2012,62.659,40.7926635742188,0.282239705967583,1000.8292167941,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KE,Kenya,2015,64.798,41.6,NA,1093.13417026063,KEN,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
KG,Kyrgyz Republic,1998,67.0512195121951,99.7015533447266,1.24873306772908,614.989848634769,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2002,68.1560975609756,100,0.99340453243032,676.269634182213,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,1999,68.6560975609756,99.7303314208984,0.965159490951161,628.069322847163,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2000,68.5585365853659,99.7537689208984,0.946245304589254,654.312311839923,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2001,68.7073170731707,99.7673950195313,0.787517744838325,682.624141983275,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2010,69.3,99,1.1718730152903,880.037775119109,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2003,68.2560975609756,99.747314453125,1.07829417246644,716.26425084356,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2004,68.1536585365854,99.7046737670898,1.15080886242091,757.374428304605,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2013,70.2024390243902,99.5400695800781,1.7207895657039,983.00007466258,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2014,70.4024390243902,99.8,1.64639533887413,1002.01557983407,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2011,69.6024390243903,99.4305419921875,1.38844086606463,921.177039121392,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2012,70.0024390243902,99.8,1.80694838778713,904.152349504022,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2008,68.4512195121951,99.3837203979492,1.44026980277135,880.278820143015,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2005,67.9560975609756,99.4423076923077,1.0832090419556,747.565616648644,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2015,70.6512195121951,99.8023147583008,NA,1019.8769713862,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,1996,66.5439024390244,NA,1.23041461412151,564.531454061683,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,1997,66.8926829268293,99.8,1.19464057576016,611.521285879766,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2009,69.1024390243903,99.3211288452148,1.26154663496368,894.81795864929,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,1995,65.790243902439,NA,0.993058722919042,535.043964563196,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2006,67.6951219512195,99.5532455444336,1.05546412693546,762.520116111145,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KG,Kyrgyz Republic,2007,67.8951219512195,99.4649505615234,1.25843443929846,819.806297297808,KGZ,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
KH,Cambodia,2004,62.186,25.3439292907715,0.187188214352324,549.969766152318,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2005,63.088,20.5,0.209134707022807,613.133329407254,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,1995,55.189,NA,0.145563148675439,341.891413632537,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,1996,55.653,NA,0.147242030509745,351.282131241205,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2008,65.394,26.4,0.280759695052534,763.508498039057,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2009,66.014,41.4572792053223,0.330179775166097,752.796480639033,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2006,63.927,31.791259765625,0.222560525679847,668.876489417057,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2007,64.697,35.0023460388184,0.253313203647788,726.286982617308,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,1999,57.604,8.87269973754883,0.15949570511249,398.28818636601,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2000,58.432,16.6,0.162605852505245,431.202289963378,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2001,59.335,15.5085153579712,0.181496489273065,453.969017741301,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2002,60.283,18.8072299957275,0.174678088868354,474.941032111551,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2003,61.241,19.3,0.185116119016226,506.583017849236,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2011,67.043,48.0331268310547,0.35809012639272,827.777013823179,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2012,67.48,51.3919372558594,0.369169715625785,873.949283306707,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,1997,56.212,NA,0.136312463491052,355.14860588323,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,1998,56.862,18.67,0.168168842261046,362.099750212473,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2015,68.637,68.8159027099609,NA,1024.62136452219,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2010,66.56,31.1,0.350245580487489,785.502282874113,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2013,67.888,54.7952461242676,0.372890469876481,922.890205656967,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KH,Cambodia,2014,68.273,56.1,0.437653585193574,972.742728302532,KHM,East Asia & Pacific,Phnom Penh,104.874,11.5556,Lower middle income,IDA
KI,Kiribati,1996,61.866,NA,0.418273069465039,1625.62526434188,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,1997,62.188,NA,0.320114232980408,1626.25473875117,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,1998,62.509,NA,0.359703761832361,1703.8060075498,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,1999,62.829,NA,0.353565058091886,1648.96379800244,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2000,63.144,NA,0.347599412294421,1722.46241840075,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2001,63.446,NA,0.29900173560554,1668.40801592887,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2010,65.769,63.1677367075983,0.605662265489133,1516.81186907787,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2011,66.072,77.1229705810547,0.595246734397678,1514.4979214378,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2012,66.381,79.6365356445313,0.586058099088089,1561.40029843359,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2009,65.48,64.19,0.399653225007431,1561.24762121981,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2014,66.995,84.7882461547852,0.569873207119416,1571.2303626498,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2002,63.731,NA,0.4620239390642,1702.72019347007,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2003,63.995,NA,0.454066527832499,1706.96806630926,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2013,66.69,82.1945877075195,0.577801464454537,1604.2849703894,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2005,64.478,69.6764054575327,0.675212564310858,1695.6838253286,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2006,64.712,68.8,0.738507361436461,1658.59507721265,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2007,64.953,67.4731979370117,0.531851191894496,1654.05592684939,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2008,65.208,69.8460922241211,0.55695061815899,1582.82972456681,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,1995,61.539,NA,0.377442970549258,1622.80060893809,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2015,67.291,90.5581814089579,NA,1710.65641002456,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KI,Kiribati,2004,64.242,NA,0.486237416988033,1648.28087232712,KIR,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
KM,Comoros,2001,59.529,NA,0.184706271766975,1292.74811619828,COM,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Low income,IDA
KM,Comoros,2002,59.617,NA,0.180298132152371,1291.23419328979,COM,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Low income,IDA
KM,Comoros,2005,60.126,51.2086524963379,0.227828398680895,1286.61310619557,COM,Sub-Saharan Africa,Moroni,43.2418,-11.6986,Low income,IDA
