"year","state","state_po","county","FIPS","totalvotes","D","O","R","percent_dem","percent_gop","percent_other","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
2016,"Minnesota","MN","Itasca",27061,23880,9015,1945,12920,37.751256281407,54.1038525963149,8.14489112227806,45219,93,0,0,1,24079,529,45.5
2016,"Minnesota","MN","Jackson",27063,5484,1492,383,3609,27.2064186725018,65.8096280087527,6.98395331874544,10263,94,0,2,3,27361,428,44.1
2016,"Minnesota","MN","Kanabec",27065,8177,2327,620,5230,28.4578696343402,63.9598874892992,7.58224287636052,16151,96,0,0,1,22291,625,43
2016,"Minnesota","MN","Kandiyohi",27067,21772,7266,1721,12785,33.3731398126033,58.7222120154327,7.90464817196399,42265,85,2,0,11,26880,540,40.1
2016,"Minnesota","MN","Kittson",27069,2385,823,213,1349,34.5073375262054,56.5618448637317,8.93081761006289,4528,97,0,1,1,26927,351,48.1
2016,"Minnesota","MN","Koochiching",27071,6363,2306,488,3569,36.2407669338362,56.0898947037561,7.66933836240767,13251,94,1,0,1,26045,426,46.7
2016,"Minnesota","MN","Lac Qui Parle",27073,3860,1305,262,2293,33.8082901554404,59.4041450777202,6.78756476683938,7184,97,0,0,2,28014,373,49.2
2016,"Minnesota","MN","Lake",27075,6521,3077,512,2932,47.186014414967,44.9624290752952,7.85155650973777,10825,96,0,0,1,27883,570,48.8
2016,"Minnesota","MN","Lake of the Woods",27077,2242,553,149,1540,24.6654772524532,68.6886708296164,6.64585191793042,3998,95,1,1,0,21903,388,48.5
2016,"Minnesota","MN","Le Sueur",27079,14971,4623,1166,9182,30.8797007547926,61.3319083561552,7.78839088905217,27758,92,0,0,5,27793,546,40.6
2016,"Minnesota","MN","Lincoln",27081,3019,860,228,1931,28.4862537263995,63.9615766810202,7.55216959258032,5854,97,0,0,2,26767,352,46.7
2016,"Minnesota","MN","Lyon",27083,12215,3825,1134,7256,31.3139582480557,59.4023741301678,9.28366762177651,25703,87,2,3,6,26028,513,34.7
2016,"Minnesota","MN","McLeod",27085,18807,4978,1674,12155,26.4688679746903,64.6301908863721,8.90094113893763,36321,93,0,1,5,26824,579,39.4
2016,"Minnesota","MN","Mahnomen",27087,2088,930,167,991,44.5402298850575,47.4616858237548,7.99808429118774,5475,49,1,0,2,19517,337,37.1
2016,"Minnesota","MN","Marshall",27089,4817,1225,384,3208,25.4307660369525,66.5974673033008,7.97176665974673,9454,94,0,0,4,26834,405,44.2
2016,"Minnesota","MN","Martin",27091,10531,2733,736,7062,25.9519513816352,67.0591586743899,6.98888994397493,20634,95,0,1,4,26472,444,45.5
2016,"Minnesota","MN","Meeker",27093,12282,3191,987,8104,25.9811105683114,65.9827389675949,8.0361504640938,23197,95,0,0,3,25665,534,41.7
2016,"Minnesota","MN","Mille Lacs",27095,13017,3710,967,8340,28.501190750557,64.0700622263194,7.42874702312361,25927,90,1,0,2,22891,589,40
2016,"Minnesota","MN","Morrison",27097,17614,3637,1052,12925,20.6483479050755,73.3791302373112,5.97252185761326,33118,97,0,0,1,23753,516,40.8
2016,"Minnesota","MN","Mower",27099,17715,7437,1455,8823,41.9813717188823,49.805249788315,8.21337849280271,39252,83,2,2,11,24990,558,38.6
2016,"Minnesota","MN","Murray",27101,4668,1295,399,2974,27.7420736932305,63.7103684661525,8.54755784061697,8639,95,0,0,3,27450,399,47
2016,"Minnesota","MN","Nicollet",27103,18097,7886,1774,8437,43.5762833618832,46.6209869039067,9.80272973421009,32849,91,2,1,4,26674,671,34.3
2016,"Minnesota","MN","Nobles",27105,8632,2733,600,5299,31.6612604263207,61.387859128823,6.95088044485635,21490,65,4,5,24,22598,492,36.9
2016,"Minnesota","MN","Norman",27107,3261,1264,298,1699,38.7611162220178,52.1005826433609,9.13830113462128,6753,91,0,0,4,23707,360,45.1
2016,"Minnesota","MN","Olmsted",27109,80129,36268,8193,35668,45.2620150008112,44.5132224288335,10.2247625703553,146063,83,5,5,4,34073,705,36.4
2016,"Minnesota","MN","Otter Tail",27111,32500,9340,2221,20939,28.7384615384615,64.4276923076923,6.83384615384615,57369,94,1,1,3,26400,502,46.4
2016,"Minnesota","MN","Pennington",27113,6715,2147,568,4000,31.9731943410276,59.5681310498883,8.45867460908414,14008,92,2,0,3,24554,457,39.3
2016,"Minnesota","MN","Pine",27115,13811,4580,1040,8191,33.1619723408877,59.3077981319238,7.53022952718847,29449,90,2,1,2,21413,544,42.9
2016,"Minnesota","MN","Pipestone",27117,4808,1127,343,3338,23.4400998336106,69.4259567387687,7.13394342762063,9470,92,0,1,4,24137,413,42.7
2016,"Minnesota","MN","Polk",27119,14796,4712,1105,8979,31.8464449851311,60.6853203568532,7.46823465801568,31522,90,1,1,6,25790,514,39.8
2016,"Minnesota","MN","Pope",27121,6319,2106,420,3793,33.3280582370628,60.0253204620984,6.64662130083874,10957,97,0,0,1,29128,497,46
2016,"Minnesota","MN","Ramsey",27123,273143,177738,24511,70894,65.0714094814804,25.9549027432517,8.9736877752679,515732,66,11,12,7,29484,768,34.6
2016,"Minnesota","MN","Red Lake",27125,1881,540,200,1141,28.7081339712919,60.6592238171186,10.6326422115896,4087,94,1,0,3,23257,441,42.2
2016,"Minnesota","MN","Redwood",27127,7611,1887,587,5137,24.7930626724478,67.4944159768756,7.71252135067665,15942,88,1,3,2,25649,418,42.6
2016,"Minnesota","MN","Renville",27129,7606,2117,599,4890,27.8332895082829,64.2913489350513,7.87536155666579,15499,91,1,0,7,26062,429,43.9
2016,"Minnesota","MN","Rice",27131,32443,14437,2577,15429,44.4995838855839,47.5572542613199,7.9431618530962,64585,85,3,2,8,25370,672,35.4
2016,"Minnesota","MN","Rock",27133,4839,1373,375,3091,28.3736309154784,63.8768340566233,7.74953502789833,9601,95,1,1,2,24101,431,41.6
2016,"Minnesota","MN","Roseau",27135,7804,1856,497,5451,23.7826755509995,69.8487954894926,6.36852895950794,15587,94,0,3,1,25650,451,40.9
2016,"Minnesota","MN","Saint Louis",27137,112422,57771,10021,44630,51.3876287559375,39.69863549839,8.91373574567255,200327,92,1,1,1,25946,582,40.8
2016,"Minnesota","MN","Scott",27139,75029,28502,6579,39948,37.987977981847,53.2434125471484,8.76860947100455,132774,84,3,6,5,35467,909,35.1
2016,"Minnesota","MN","Sherburne",27141,48283,13293,3937,31053,27.5314292815277,64.314562061181,8.15400865729139,89120,93,2,1,2,28071,809,34.7
2016,"Minnesota","MN","Sibley",27143,7774,1954,627,5193,25.135065603293,66.7995883714947,8.06534602521225,15146,90,0,1,8,25789,474,40.9
2016,"Minnesota","MN","Stearns",27145,79592,25576,6399,47617,32.1338828022917,59.8263644587396,8.03975273896874,151053,90,3,2,3,26065,655,33.4
2016,"Minnesota","MN","Steele",27147,19179,6241,1740,11198,32.5407998331508,58.3867772042338,9.07242296261536,36512,89,2,1,7,27259,628,39.4
2016,"Minnesota","MN","Stevens",27149,5398,2116,483,2799,39.1997035939237,51.8525379770285,8.9477584290478,9723,91,0,1,4,28746,492,33.3
2016,"Minnesota","MN","Swift",27151,4994,1686,345,2963,33.7605126151382,59.3311974369243,6.90828994793752,9678,94,1,0,4,25750,443,44.4
2016,"Minnesota","MN","Todd",27153,11993,2783,725,8485,23.2052030351038,70.7496039356291,6.04519302926707,24697,92,0,0,5,22383,434,42.2
2016,"Minnesota","MN","Traverse",27155,1798,630,119,1049,35.0389321468298,58.3426028921023,6.61846496106785,3507,93,0,0,2,28030,403,47.9
2016,"Minnesota","MN","Wabasha",27157,11832,3866,977,6989,32.6741041244084,59.0686274509804,8.25726842461122,21549,95,0,0,3,28282,518,43.3
2016,"Minnesota","MN","Wadena",27159,6934,1684,413,4837,24.2861263340063,69.7577156042688,5.95615806172483,13772,95,0,0,1,20329,421,43.4
2016,"Minnesota","MN","Waseca",27161,9653,2838,848,5967,29.4001864705273,61.8149797990262,8.78483373044649,19046,90,2,1,5,25723,489,39.4
2016,"Minnesota","MN","Washington",27163,144235,67086,12721,64428,46.5115956598606,44.6687697160883,8.81963462405103,241315,85,3,5,4,36706,988,38.5
2016,"Minnesota","MN","Watonwan",27165,4998,1814,416,2768,36.2945178071229,55.3821528611445,8.32332933173269,11173,76,0,1,21,25635,440,39.6
2016,"Minnesota","MN","Wilkin",27167,3302,893,280,2129,27.0442156268928,64.4760751059964,8.47970926711084,6576,95,0,0,2,25148,384,43
2016,"Minnesota","MN","Winona",27169,26074,11366,2586,12122,43.591317020787,46.4907570760144,9.91792590319859,51328,93,1,2,3,23421,524,33.4
2016,"Minnesota","MN","Wright",27171,69618,20334,6010,43274,29.2079634577264,62.1592116981241,8.6328248441495,126142,93,1,1,3,29623,771,34.8
2016,"Minnesota","MN","Yellow Medicine",27173,5276,1524,370,3382,28.8855193328279,64.1015921152388,7.01288855193328,10294,91,0,0,4,25303,435,43.2
2016,"Mississippi","MS","Adams",28001,13836,7757,205,5874,56.063891298063,42.4544666088465,1.48164209309049,32308,38,57,0,4,17544,382,40.3
2016,"Mississippi","MS","Alcorn",28003,14783,2684,280,11819,18.1559899885003,79.949942501522,1.89406750997768,37159,84,12,0,3,19145,391,40.4
2016,"Mississippi","MS","Amite",28005,7050,2697,64,4289,38.2553191489362,60.8368794326241,0.907801418439716,13061,57,42,0,0,16977,364,44.4
2016,"Mississippi","MS","Attala",28007,8256,3242,117,4897,39.2684108527132,59.3144379844961,1.4171511627907,19383,55,42,0,2,18422,390,40
2016,"Mississippi","MS","Benton",28009,4013,1719,43,2251,42.8357837029654,56.0926987291303,1.07151756790431,8682,60,35,0,2,18597,428,39.5
2016,"Mississippi","MS","Bolivar",28011,13824,9046,188,4590,65.4369212962963,33.203125,1.3599537037037,34107,33,64,1,2,16462,406,34.3
2016,"Mississippi","MS","Calhoun",28013,6396,1910,96,4390,29.8624140087555,68.6366479049406,1.50093808630394,14875,66,28,0,5,17034,313,40.3
2016,"Mississippi","MS","Carroll",28015,5528,1680,49,3799,30.3907380607815,68.7228654124457,0.886396526772793,10501,65,33,0,0,16897,400,42
2016,"Mississippi","MS","Chickasaw",28017,7890,3649,114,4127,46.2484157160963,52.3067173637516,1.44486692015209,17403,52,43,0,4,16677,308,38.2
2016,"Mississippi","MS","Choctaw",28019,4065,1218,59,2788,29.9630996309963,68.5854858548585,1.45141451414514,8440,67,32,0,0,17145,343,42.8
2016,"Mississippi","MS","Claiborne",28021,4272,3708,24,540,86.7977528089888,12.6404494382022,0.561797752808989,9553,14,84,1,1,12177,320,32
2016,"Mississippi","MS","Clarke",28023,7791,2585,69,5137,33.1793094596329,65.9350532665896,0.885637273777436,16614,64,35,0,1,18066,362,40.9
2016,"Mississippi","MS","Clay",28025,10003,5722,131,4150,57.2028391482555,41.4875537338798,1.30960711786464,20539,39,58,1,1,18273,406,38.7
2016,"Mississippi","MS","Coahoma",28027,8912,6378,108,2426,71.5664272890485,27.221723518851,1.21184919210054,25815,23,76,0,1,15742,409,33.3
2016,"Mississippi","MS","Copiah",28029,12982,6741,138,6103,51.9257433369281,47.0112463410877,1.06301032198429,29204,45,50,0,3,18318,399,37.9
2016,"Mississippi","MS","Covington",28031,8811,3276,100,5435,37.1807967313585,61.6842583134718,1.13494495516967,19520,62,36,0,1,17241,352,38.6
2016,"Mississippi","MS","DeSoto",28033,65695,20591,2015,43089,31.3433290204734,65.5894664738565,3.06720450567014,163975,70,21,1,5,25176,754,35.4
2016,"Mississippi","MS","Forrest",28035,28064,11716,887,15461,41.7474344355758,55.0919327251995,3.16063283922463,75991,58,36,1,3,19736,532,31.1
2016,"Mississippi","MS","Franklin",28037,4290,1502,67,2721,35.011655011655,63.4265734265734,1.56177156177156,8013,64,35,0,0,24234,356,41.7
2016,"Mississippi","MS","George",28039,9891,1027,168,8696,10.3831766252148,87.9183095743605,1.69851380042463,22757,88,8,0,2,20217,483,35.9
2016,"Mississippi","MS","Greene",28041,5369,974,60,4335,18.1411808530453,80.7412926056994,1.11752654125535,14337,71,26,0,1,14463,373,36.7
2016,"Mississippi","MS","Grenada",28043,10513,4424,119,5970,42.0812327594407,56.7868353467136,1.13193189384571,21745,56,43,0,0,21084,324,40.3
2016,"Mississippi","MS","Hancock",28045,17637,3344,482,13811,18.960140613483,78.3069683052673,2.73289108124965,44597,86,8,1,3,22621,601,41
2016,"Mississippi","MS","Harrison",28047,63313,21169,1790,40354,33.4354713881825,63.7373051348064,2.82722347701104,190756,66,22,3,5,22677,689,35.3
2016,"Mississippi","MS","Hinds",28049,94681,67594,1812,25275,71.3913034294103,26.6949018282443,1.91379474234535,246300,28,69,1,1,20448,596,33.3
2016,"Mississippi","MS","Holmes",28051,8076,6689,78,1309,82.825656265478,16.208519068846,0.965824665676077,18931,16,83,0,0,12113,283,32.8
2016,"Mississippi","MS","Humphreys",28053,4253,3071,31,1151,72.2078532800376,27.0632494709617,0.728897249000705,9258,22,75,0,2,12874,326,34.9
2016,"Mississippi","MS","Issaquena",28055,699,395,6,298,56.5092989985694,42.6323319027182,0.858369098712446,1383,29,71,0,0,13731,211,39.6
2016,"Mississippi","MS","Itawamba",28057,9737,1117,150,8470,11.4717058642292,86.9877785765636,1.54051555920715,23366,91,6,0,1,18106,451,40
2016,"Mississippi","MS","Jackson",28059,49567,14657,1281,33629,29.5700768656566,67.8455423971594,2.58438073718401,139906,69,22,2,5,23879,670,36.9
2016,"Mississippi","MS","Jasper",28061,8475,4368,69,4038,51.5398230088496,47.646017699115,0.814159292035398,16827,46,52,0,1,18075,363,41.7
2016,"Mississippi","MS","Jefferson",28063,3860,3337,33,490,86.4507772020725,12.6943005181347,0.854922279792746,7690,14,86,0,0,12723,245,38.3
2016,"Mississippi","MS","Jefferson Davis",28065,6237,3720,51,2466,59.6440596440596,39.5382395382395,0.817700817700818,12248,39,60,1,0,16216,389,41.2
2016,"Mississippi","MS","Jones",28067,28352,7791,428,20133,27.4795428893905,71.0108634311512,1.50959367945824,68174,66,28,1,5,19519,420,36.9
2016,"Mississippi","MS","Kemper",28069,4639,2827,34,1778,60.9398577279586,38.3272256951929,0.732916576848459,10383,35,58,0,2,13795,241,36.5
2016,"Mississippi","MS","Lafayette",28071,19643,7969,802,10872,40.5691594970218,55.3479611057374,4.08287939724075,48905,70,24,2,2,21388,635,27.7
2016,"Mississippi","MS","Lamar",28073,24592,5190,651,18751,21.1044242029928,76.2483734547821,2.64720234222511,56763,76,20,1,2,26345,632,33.3
2016,"Mississippi","MS","Lauderdale",28075,29506,11269,496,17741,38.1922320883888,60.1267538805667,1.68101403104453,80337,54,42,1,2,21346,470,37
2016,"Mississippi","MS","Lawrence",28077,6364,2195,78,4091,34.4908862350723,64.2834695160277,1.22564424890006,12734,66,33,0,1,20655,402,40.5
2016,"Mississippi","MS","Leake",28079,8449,3584,83,4782,42.4192212096106,56.5984140134927,0.982364776896674,23519,49,41,0,4,16780,401,33.5
2016,"Mississippi","MS","Lee",28081,32913,10029,664,22220,30.4712423662383,67.5113177164039,2.01743991735788,83964,68,27,1,2,21799,467,36.3
2016,"Mississippi","MS","Leflore",28083,11140,7787,141,3212,69.9012567324955,28.8330341113106,1.2657091561939,31993,25,72,1,2,14307,357,32.7
2016,"Mississippi","MS","Lincoln",28085,15193,4458,185,10550,29.3424603435793,69.439873626012,1.21766603040874,34870,68,31,0,1,19566,429,37.8
2016,"Mississippi","MS","Lowndes",28087,25575,11819,485,13271,46.2130987292278,51.8905180840665,1.89638318670577,59746,53,44,1,2,20951,475,36.1
2016,"Mississippi","MS","Madison",28089,49802,20343,1194,28265,40.847757118188,56.7547488052689,2.39749407654311,97151,56,38,2,3,33170,739,36.3
2016,"Mississippi","MS","Marion",28091,11693,3677,180,7836,31.4461643718464,67.0144530915933,1.53938253656034,26674,65,32,0,1,18126,336,37.6
2016,"Mississippi","MS","Marshall",28093,14839,8023,229,6587,54.066985645933,44.3897836781454,1.54323067592156,36823,49,47,0,3,17978,420,39.1
2016,"Mississippi","MS","Monroe",28095,15884,5524,193,10167,34.7771342231176,64.0078065978343,1.2150591790481,36652,67,31,0,1,18167,369,39.5
2016,"Mississippi","MS","Montgomery",28097,4996,2115,63,2818,42.3338670936749,56.4051240992794,1.26100880704564,10754,53,47,0,0,15523,350,41.7
2016,"Mississippi","MS","Neshoba",28099,10553,2715,159,7679,25.7272813417985,72.7660380934332,1.50668056476831,29655,60,21,0,2,18693,378,35.5
2016,"Mississippi","MS","Newton",28101,9438,2756,134,6548,29.2011019283747,69.3791057427421,1.41979232888324,21645,63,31,0,1,18864,391,37.6
2016,"Mississippi","MS","Noxubee",28103,5574,4347,27,1200,77.9870828848224,21.5285252960172,0.484391819160388,11358,27,72,0,1,12780,301,36.7
2016,"Mississippi","MS","Oktibbeha",28105,18124,8859,689,8576,48.8799382034871,47.3184727433238,3.80158905318914,48198,58,37,3,2,20202,529,25.3
2016,"Mississippi","MS","Panola",28107,15064,7431,184,7449,49.3295273499734,49.4490175252257,1.22145512480085,34558,49,51,0,0,18073,420,36.5
2016,"Mississippi","MS","Pearl River",28109,21883,3604,497,17782,16.4694054745693,81.2594251245259,2.27116940090481,55569,82,13,1,3,20549,515,40
2016,"Mississippi","MS","Perry",28111,5432,1220,77,4135,22.459499263623,76.1229749631812,1.41752577319588,12174,78,21,0,0,17183,408,39.5
2016,"Mississippi","MS","Pike",28113,16310,8043,258,8009,49.31330472103,49.1048436541999,1.58185162477008,40269,46,52,0,1,18183,464,36.8
2016,"Mississippi","MS","Pontotoc",28115,12984,2386,262,10336,18.3764633394948,79.6056685150955,2.01786814540973,30207,78,14,1,6,18576,422,36
2016,"Mississippi","MS","Prentiss",28117,9872,2067,157,7648,20.9380064829822,77.4716369529984,1.59035656401945,25354,84,14,0,1,16589,405,39.3
2016,"Mississippi","MS","Quitman",28119,3365,2312,52,1001,68.7072808320951,29.7473997028232,1.54531946508172,8028,29,70,0,1,13954,330,38.5
2016,"Mississippi","MS","Rankin",28121,62768,14110,1480,47178,22.4796074432832,75.162503186337,2.35788937037981,143665,76,19,1,3,26897,714,36.4
2016,"Mississippi","MS","Scott",28123,10522,4268,132,6122,40.5626306785782,58.1828549705379,1.25451435088386,28255,51,38,1,11,16789,431,35.3
2016,"Mississippi","MS","Sharkey",28125,2190,1479,19,692,67.5342465753425,31.5981735159817,0.867579908675799,4889,29,70,0,1,15744,306,38.8
2016,"Mississippi","MS","Simpson",28127,11419,3874,152,7393,33.9259129520974,64.7429722392504,1.33111480865225,27439,62,35,1,2,18314,455,38.2
2016,"Mississippi","MS","Smith",28129,7627,1617,82,5928,21.2009964599449,77.7238757047332,1.07512783532188,16414,75,23,0,1,20334,342,39.8
2016,"Mississippi","MS","Stone",28131,7045,1573,166,5306,22.3278921220724,75.3158268275373,2.35628105039035,17854,77,19,0,1,18576,502,35.6
2016,"Mississippi","MS","Sunflower",28133,9598,6725,79,2794,70.0666805584497,29.1102312981871,0.823088143363201,28722,25,73,0,1,12588,326,33.7
2016,"Mississippi","MS","Tallahatchie",28135,5870,3337,71,2462,56.8483816013629,41.9420783645656,1.20954003407155,15231,36,51,1,10,12747,265,35.2
2016,"Mississippi","MS","Tate",28137,11627,3926,206,7495,33.7662337662338,64.462028038187,1.77173819557926,28625,66,31,0,2,20431,480,36.4
2016,"Mississippi","MS","Tippah",28139,9235,1842,153,7240,19.9458581483487,78.3974011911207,1.65674066053059,22080,78,15,0,5,18493,352,37.9
2016,"Mississippi","MS","Tishomingo",28141,8371,999,206,7166,11.9340580575797,85.6050651057221,2.46087683669812,19582,93,3,0,3,18338,341,42.7
2016,"Mississippi","MS","Tunica",28143,3567,2667,47,853,74.7687132043734,23.9136529296327,1.31763386599383,10660,22,74,1,2,15549,505,32.2
2016,"Mississippi","MS","Union",28145,11496,2012,249,9235,17.5017397355602,80.3322894919972,2.16597077244259,27338,79,14,0,4,19273,413,37.2
2016,"Mississippi","MS","Walthall",28147,6919,2790,73,4056,40.3237462060991,58.6211880329527,1.05506576094811,15265,53,45,0,2,16850,325,37.2
2016,"Mississippi","MS","Warren",28149,19416,9284,365,9767,47.8162340337866,50.3038730943552,1.87989287185826,48389,49,47,1,2,22362,496,37.7
2016,"Mississippi","MS","Washington",28151,16825,11380,201,5244,67.6374442793462,31.1679049034175,1.19465081723626,50578,27,71,1,1,16671,397,35.5
2016,"Mississippi","MS","Wayne",28153,9599,3524,85,5990,36.712157516408,62.4023335764142,0.885508907177831,20675,59,39,0,1,18928,345,37.6
2016,"Mississippi","MS","Webster",28155,5069,1019,74,3976,20.102584336161,78.4375616492405,1.45985401459854,10129,78,19,0,1,18728,302,40.4
2016,"Mississippi","MS","Wilkinson",28157,4218,2857,43,1318,67.7335229966809,31.2470365101944,1.0194404931247,9653,29,71,0,0,18717,318,35.8
2016,"Mississippi","MS","Winston",28159,8881,3850,121,4910,43.3509739894156,55.2865668280599,1.36245918252449,19052,51,47,0,1,18501,363,40
2016,"Mississippi","MS","Yalobusha",28161,6077,2582,119,3376,42.4880697712687,55.5537271680105,1.95820306072075,12554,60,38,0,1,18750,238,40.5
2016,"Mississippi","MS","Yazoo",28163,10070,5369,103,4598,53.3167825223436,45.6603773584906,1.02284011916584,28122,37,56,0,5,14291,383,35.5
2016,"Missouri","MO","Adair",29001,10226,3500,696,6030,34.2264815177,58.9673381576374,6.80618032466263,25573,92,2,2,2,19258,424,29
2016,"Missouri","MO","Andrew",29003,9140,2045,430,6665,22.3741794310722,72.9212253829322,4.70459518599562,17319,96,1,0,2,25302,518,41.9
2016,"Missouri","MO","Atchison",29005,2724,541,123,2060,19.8604992657856,75.6240822320117,4.51541850220264,5605,97,1,0,1,24748,331,46.2
2016,"Missouri","MO","Audrain",29007,10061,2570,510,6981,25.5441804989564,69.3867408806282,5.06907862041547,25584,88,6,0,3,19687,383,38.8
2016,"Missouri","MO","Barry",29009,14605,2710,467,11428,18.5552892844916,78.247175624786,3.19753509072236,35614,88,0,1,8,19489,400,42.4
2016,"Missouri","MO","Barton",29011,5939,795,185,4959,13.3860919346691,83.4989055396532,3.11500252567772,12378,94,0,1,2,20678,338,40.6
2016,"Missouri","MO","Bates",29013,8023,1618,404,6001,20.1670198180232,74.7974573102331,5.03552287174374,16878,95,1,0,2,21047,381,42.1
2016,"Missouri","MO","Benton",29015,9312,2025,74,7213,21.7461340206186,77.4591924398625,0.7946735395189,19008,96,0,0,2,19717,393,52.1
2016,"Missouri","MO","Bollinger",29017,5676,705,144,4827,12.4207188160677,85.0422832980973,2.5369978858351,12408,97,0,1,1,19470,386,42.1
2016,"Missouri","MO","Boone",29019,83868,41125,6543,36200,49.0353889445319,43.1630657700196,7.80154528544856,165776,81,9,4,3,26895,618,29.7
2016,"Missouri","MO","Buchanan",29021,35659,12013,2326,21320,33.6885498752068,59.7885526795479,6.52289744524524,89419,86,4,1,5,21961,523,36.8
2016,"Missouri","MO","Butler",29023,17259,3036,573,13650,17.5908221797323,79.0891708673736,3.32000695289414,42946,90,5,1,2,19246,402,40.4
2016,"Missouri","MO","Caldwell",29025,4312,838,242,3232,19.4341372912801,74.9536178107607,5.61224489795918,9249,96,1,0,2,21482,410,41.7
2016,"Missouri","MO","Callaway",29027,19193,4989,1147,13057,25.9938519251811,68.0300109414891,5.97613713332986,44276,91,4,1,2,23171,444,37.9
2016,"Missouri","MO","Camden",29029,22514,4768,802,16944,21.1779337301235,75.2598383228214,3.56222794705517,43822,95,0,1,2,23038,492,49.2
2016,"Missouri","MO","Cape Girardeau",29031,37038,8492,1529,27017,22.9278038770992,72.9440034559101,4.12819266699066,76322,88,7,1,2,23751,505,36
2016,"Missouri","MO","Carroll",29033,4361,745,136,3480,17.0832377894978,79.7982114193992,3.11855079110296,9216,95,1,0,1,24073,331,41.8
2016,"Missouri","MO","Carter",29035,2844,436,84,2324,15.3305203938115,81.7158931082982,2.9535864978903,6260,95,0,0,1,18245,317,40.5
2016,"Missouri","MO","Cass",29037,50990,14846,3046,33098,29.115512845656,64.9107668170229,5.97372033732104,99875,89,4,1,4,27463,699,38.4
2016,"Missouri","MO","Cedar",29039,6288,1011,256,5021,16.0782442748092,79.8505089058524,4.07124681933842,13903,96,0,1,1,16362,375,43.7
2016,"Missouri","MO","Chariton",29041,3969,888,131,2950,22.3733938019652,74.3260267069791,3.30057949105568,7730,96,2,0,1,19481,282,45.7
2016,"Missouri","MO","Christian",29043,41531,8508,2077,30946,20.4859020972286,74.5130143748044,5.00108352796706,78724,94,1,0,3,25134,578,36.9
2016,"Missouri","MO","Clark",29045,3215,724,33,2458,22.5194401244168,76.4541213063764,1.02643856920684,7035,98,0,0,1,20279,320,43.4
2016,"Missouri","MO","Clay",29047,110176,45304,7396,57476,41.1196630845193,52.1674411850131,6.71289573046761,225116,83,5,2,6,29406,658,36.3
2016,"Missouri","MO","Clinton",29049,10208,2572,569,7067,25.1959247648903,69.2300156739812,5.57405956112853,20659,94,2,0,2,25100,506,40.8
2016,"Missouri","MO","Cole",29051,37374,10913,1845,24616,29.1994434633703,65.8639696045379,4.93658693209183,76228,83,11,1,3,26160,464,37.8
2016,"Missouri","MO","Cooper",29053,7986,1932,430,5624,24.1923365890308,70.4232406711746,5.38442273979464,17574,89,5,0,1,22910,419,38.5
2016,"Missouri","MO","Crawford",29055,9696,1824,148,7724,18.8118811881188,79.6617161716172,1.52640264026403,24711,96,0,0,2,18415,422,40.7
2016,"Missouri","MO","Dade",29057,3951,637,130,3184,16.1225006327512,80.5871931156669,3.29030625158188,7734,95,0,0,2,20034,345,46.9
2016,"Missouri","MO","Dallas",29059,7453,1272,286,5895,17.0669529048705,79.0956661746948,3.83738092043472,16733,95,0,0,2,18155,383,42.6
2016,"Missouri","MO","Daviess",29061,3593,730,96,2767,20.3172836070136,77.0108544391873,2.67186195379905,8347,97,0,0,1,19890,359,40.8
2016,"Missouri","MO","DeKalb",29063,4594,824,230,3540,17.9364388332608,77.0570309098825,5.00653025685677,12873,83,10,1,2,16635,375,40.2
2016,"Missouri","MO","Dent",29065,6791,978,213,5600,14.4014136356943,82.4620821675747,3.13650419673097,15649,95,0,0,1,18544,360,43.2
2016,"Missouri","MO","Douglas",29067,6666,984,196,5486,14.7614761476148,82.2982298229823,2.94029402940294,13647,98,0,0,1,16404,372,45.8
2016,"Missouri","MO","Dunklin",29069,10578,2360,192,8026,22.3104556626962,75.8744564189828,1.81508791832104,31916,82,10,0,6,17990,317,39.8
2016,"Missouri","MO","Franklin",29071,50113,12341,2342,35430,24.626344461517,70.700217508431,4.67343803005208,101569,96,1,1,1,24742,506,39.6
2016,"Missouri","MO","Gasconade",29073,7445,1520,255,5670,20.4163868368032,76.1584956346541,3.42511752854265,15083,97,0,0,1,21830,409,45.6
2016,"Missouri","MO","Gentry",29075,3043,605,134,2304,19.8816956950378,75.7147551758133,4.40354912914887,6774,98,1,0,1,20534,328,41.6
2016,"Missouri","MO","Greene",29077,129231,42728,8468,78035,33.0632742917721,60.3841183616934,6.5526073465345,278231,89,3,2,3,23520,540,35.6
2016,"Missouri","MO","Grundy",29079,4310,780,68,3462,18.0974477958237,80.3248259860789,1.57772621809745,10282,96,1,0,1,19527,351,42.3
2016,"Missouri","MO","Harrison",29081,3689,574,150,2965,15.5597722960152,80.3740851179181,4.06614258606668,8871,96,1,0,2,19468,325,43
2016,"Missouri","MO","Henry",29083,9866,2357,434,7075,23.8901277113318,71.7109264139469,4.39894587472126,22183,95,1,0,2,22394,404,44
2016,"Missouri","MO","Hickory",29085,4724,1016,166,3542,21.5071972904318,74.9788314987299,3.51397121083827,9499,96,0,0,1,17361,316,53.3
2016,"Missouri","MO","Holt",29087,2355,347,82,1926,14.7346072186837,81.7834394904459,3.48195329087049,4771,97,1,0,0,24127,325,46.5
2016,"Missouri","MO","Howard",29089,4868,1283,308,3277,26.3557929334429,67.3171733771569,6.32703368940016,10184,91,5,0,1,21598,346,39.4
